#i              j      <SS(i,j)>    sd(SS(i,j))    <TzTz(i,j)>  sd(TzTz(i,j))
3              8      -0.999373    0.000241699     0.00291717    2.48201e-05
3              9       0.999571    0.000410052     0.00303471    0.000267773
3             10      -0.999131     0.00028794     0.00347163    0.000275497
3             11       0.999508    9.53417e-05       0.003433     2.4466e-05
3             12       0.999828    8.36289e-05     0.00286244    2.03998e-05
3             13      -0.999667     8.9667e-05     0.00337877    2.40795e-05
3             14       0.998848    0.000313751     0.00392602    0.000233173
3             15      -0.999345    0.000146601      0.0037524    2.67423e-05
3             16    -0.00445299    0.000218363     -0.0266604    0.000190001
3             17     0.00368733     0.00506855      0.0265589    0.000227023
3             18      0.0187129     0.00176914     -0.0266275    0.000204551
3             19    -0.00724876    0.000131732      0.0266442    0.000189886
3             20     0.00426922      0.0137185      0.0265973    0.000192655
3             21     -0.0100407     0.00456407     -0.0265145    0.000176185
3             22    -0.00991989     0.00135389       0.026481    0.000180687
3             23     -0.0174125    0.000267719     -0.0265011    0.000188866
3             24     -0.0108474    0.000191384     -0.0266598    0.000189996
3             25    -0.00390454     0.00181027      0.0264855    0.000188757
3             26    -0.00985866       0.012978     -0.0264894    0.000225055
3             27     0.00145459    0.000144716      0.0265919    0.000271633
3             28     0.00331095       0.015295       0.026525    0.000232587
3             29      0.0290133    0.000461661     -0.0263392    0.000187712
3             30      0.0216236    8.45417e-05      0.0265535    0.000189239
3             31     0.00450062    6.90022e-05     -0.0266782    0.000190128

4              0      -0.999261    0.000167537     0.00210651    0.000101515
4              1       0.999559    0.000178954     0.00225869    0.000230362
4              2       -0.99917    0.000274644     0.00273775    0.000118769
4              3       0.999199    0.000275582     0.00258255    0.000139934
4              4       0.999731    0.000388378       0.002339    0.000210919
4              5      -0.999374    0.000280493     0.00259062    0.000124845
4              6        0.99848    0.000424742     0.00323078    0.000323195
4              7      -0.998685    0.000596295     0.00254039    0.000348962
4              8       -0.99955    0.000372243     0.00263691    0.000129668
4              9       0.999078    0.000465489     0.00273797    0.000216414
4             10      -0.998127    0.000605518     0.00313905    0.000301552
4             11       0.998916    0.000208771     0.00310308    0.000149541
4             12       0.999487    0.000179258     0.00258735    0.000124687
4             13      -0.999119    0.000212445     0.00305406    0.000147179
4             14       0.997542    0.000746055      0.0035498    0.000285094
4             15      -0.998212    0.000282363     0.00339179    0.000163454
4             16    -0.00257252    0.000874562     -0.0240983     0.00116133
4             17     0.00618525     0.00466394      0.0240073     0.00117662
4             18      0.0174144     0.00126565     -0.0240684     0.00115903
4             19    -0.00820525    0.000587665      0.0240836     0.00116062
4             20     0.00224316      0.0129034      0.0240411     0.00115694
4             21    -0.00624035     0.00410729     -0.0239659     0.00114437
4             22    -0.00787203     0.00209737      0.0239358     0.00114749
4             23     -0.0152193     0.00110112     -0.0239543     0.00115439
4             24    -0.00926808    0.000784355     -0.0240977      0.0011613
4             25    -0.00271366     0.00191966      0.0239402     0.00115371
4             26     -0.0111968      0.0120204     -0.0239437     0.00115802
4             27    0.000417468    0.000649897      0.0240387      0.0012107
4             28      0.0041044      0.0137038      0.0239765     0.00117067
4             29       0.025218     0.00189519     -0.0238079     0.00114733
4             30       0.020828    0.000309363      0.0240016     0.00115667
4             31     0.00393392    0.000283359     -0.0241144      0.0011621

5              0       0.999166    1.42538e-07     0.00233854              0
5              1      -0.999417     0.00013004     0.00250739    0.000227458
5              2       0.999447    0.000166377     0.00304082    7.32198e-05
5              3      -0.999425    4.13453e-05     0.00286605    2.04255e-05
5              4      -0.999374    0.000280493     0.00259062    0.000124845
5              5       0.999496              0     0.00287596    4.52749e-10
5              6      -0.999083    0.000227096     0.00358165     0.00026486
5              7       0.998919    0.000215467     0.00282357     0.00038199
5              8       0.999454    0.000147964     0.00292727    1.68118e-05
5              9      -0.999287    0.000332194     0.00304611    0.000280001
5             10       0.998786    0.000260089     0.00348385    0.000277475
5             11      -0.999296              0     0.00344487    1.17718e-09
5             12      -0.999568     3.6652e-07     0.00287233    4.79993e-10
5             13       0.999496    1.62552e-07     0.00339045    1.08897e-10
5             14      -0.998469    0.000402659     0.00393981    0.000235543
5             15       0.998889      3.332e-08     0.00376538    1.33878e-09
5             16     0.00305901    9.14805e-10     -0.0267526    5.97246e-09
5             17     -0.0061129     0.00467868      0.0266505    7.45589e-05
5             18     -0.0176075      0.0013777     -0.0267195    4.95529e-05
5             19     0.00824311    1.70301e-09      0.0267363    5.55876e-09
5             20    -0.00248651      0.0132701      0.0266892    3.20771e-05
5             21     0.00725439     0.00415149     -0.0266063     2.4007e-05
5             22     0.00804663     0.00121984      0.0265726    1.29512e-05
5             23      0.0156173    1.96187e-09     -0.0265928    4.03275e-09
5             24     0.00957276     1.7149e-09     -0.0267519              0
5             25     0.00282039     0.00161724      0.0265771    7.12979e-08
5             26      0.0105463      0.0119672     -0.0265808    9.42797e-05
5             27   -0.000512218    0.000172583      0.0266834    0.000110391
5             28    -0.00402728      0.0139794      0.0266165    8.99474e-05
5             29     -0.0259281              0     -0.0264303    7.85437e-09
5             30     -0.0211517              0      0.0266453    9.89462e-09
5             31    -0.00403913    1.14951e-09     -0.0267705              0

6              0      -0.998581    0.000256038     0.00291236    0.000215366
6              1       0.998508    0.000301872       0.003117    0.000325908
6              2      -0.999501       6.07e-05     0.00378506     0.00026773
6              3       0.999348    0.000190269     0.00356985    0.000271759
6              4        0.99848    0.000424742     0.00323078    0.000323195
6              5      -0.999083    0.000227096     0.00358165     0.00026486
6              6       0.999828    7.46899e-05     0.00448489    0.000596812
6              7      -0.998907    0.000315839     0.00351863    0.000547205
6              8      -0.998905    0.000369423     0.00364624    0.000277167
6              9       0.999207    0.000348952     0.00378964    0.000414226
6             10       -0.99948    0.000186416     0.00435458    0.000551808
6             11       0.999433    0.000118865     0.00429015    0.000317253
6             12       0.999221    0.000161056     0.00357713    0.000264526
6             13      -0.999613    0.000133349     0.00422238    0.000312242
6             14        0.99953    0.000209981     0.00491712    0.000535051
6             15      -0.999628    0.000203282     0.00468931     0.00034677
6             16    -0.00444497     0.00058123      -0.033317     0.00246377
6             17     0.00498901     0.00438197      0.0331911     0.00247408
6             18      0.0181753     0.00177512     -0.0332744     0.00244817
6             19    -0.00789757    0.000424023      0.0332967     0.00246227
6             20     0.00350273      0.0138433      0.0332378      0.0024561
6             21    -0.00991154     0.00410787      -0.033134     0.00244047
6             22    -0.00919569     0.00150109      0.0330926     0.00244328
6             23     -0.0170099    0.000726879      -0.033118     0.00244905
6             24     -0.0105996    0.000517291     -0.0333162     0.00246371
6             25    -0.00346514     0.00181842      0.0330985     0.00244758
6             26    -0.00930041      0.0126202     -0.0331015     0.00243621
6             27     0.00105719    0.000378715      0.0332332     0.00249452
6             28     0.00384611      0.0149332      0.0331472     0.00245307
6             29      0.0283657     0.00125034     -0.0329156     0.00243408
6             30      0.0218772    0.000231414      0.0331834     0.00245389
6             31     0.00440197    0.000186961     -0.0333393     0.00246541

7              0        0.99915     0.00032454     0.00229594    0.000310608
7              1      -0.998977    0.000380717     0.00244225    0.000240576
7              2        0.99939    3.27674e-05     0.00298673    0.000421183
7              3      -0.999469    0.000195713     0.00281303    0.000375301
7              4      -0.998685    0.000596295     0.00254039    0.000348962
7              5       0.998919    0.000215467     0.00282357     0.00038199
7              6      -0.998907    0.000315839     0.00351863    0.000547205
7              7       0.999306    0.000118146     0.00282288     0.00074617
7              8       0.998795    0.000442587     0.00287501    0.000396757
7              9      -0.999135    0.000356604     0.00298216    0.000457066
7             10       0.998771    0.000424645     0.00343383    0.000601927
7             11      -0.999056    3.77487e-05     0.00338212    0.000457553
7             12      -0.999382    0.000200921     0.00282001    0.000381508
7             13       0.999208     2.9877e-05     0.00332869    0.000450325
7             14      -0.998527     0.00052324     0.00388185    0.000649232
7             15       0.998942    0.000318371     0.00369679    0.000500123
7             16     0.00471207    0.000601831     -0.0262653     0.00355333
7             17    -0.00314348     0.00545647      0.0261604     0.00350625
7             18     -0.0190198     0.00189032     -0.0262288      0.0035197
7             19     0.00706336    0.000115867      0.0262493     0.00355116
7             20    -0.00441592      0.0136062      0.0262002     0.00352423
7             21      0.0105238     0.00444469     -0.0261222     0.00353814
7             22      0.0103373     0.00193741      0.0260894     0.00353524
7             23      0.0177376    0.000583551     -0.0261084     0.00353209
7             24      0.0110793    0.000432936     -0.0262646     0.00355324
7             25     0.00409554     0.00175491       0.026093     0.00353001
7             26      0.0101013      0.0132591     -0.0260865     0.00345634
7             27    -0.00163316    0.000350343      0.0261903     0.00349476
7             28    -0.00269942      0.0156624      0.0261201     0.00345047
7             29     -0.0295729     0.00102451     -0.0259488     0.00351051
7             30     -0.0217033     0.00032838        0.02616     0.00353907
7             31    -0.00458423    0.000152375     -0.0262829      0.0035557

8              0        0.99919    0.000146276     0.00238026    1.36702e-05
8              1      -0.999358    0.000235117     0.00255114    0.000220038
8              2       0.999355    0.000272708      0.0030951    7.78818e-05
8              3      -0.999373    0.000241699     0.00291717    2.48201e-05
8              4       -0.99955    0.000372243     0.00263691    0.000129668
8              5       0.999454    0.000147964     0.00292727    1.68118e-05
8              6      -0.998905    0.000369423     0.00364624    0.000277167
8              7       0.998795    0.000442587     0.00287501    0.000396757
8              8       0.999699    0.000113138      0.0029796    3.40534e-05
8              9      -0.999215    0.000393915     0.00310028    0.000284353
8             10       0.998567    0.000427229     0.00354725    0.000295262
8             11       -0.99918    7.79819e-05     0.00350633    2.01374e-05
8             12       -0.99954    7.13161e-05     0.00292358    1.67906e-05
8             13       0.999381    4.98301e-05     0.00345094    1.98193e-05
8             14      -0.998098    0.000491192     0.00401138    0.000258821
8             15       0.998688    0.000283276     0.00383256     2.2011e-05
8             16     0.00292402     0.00100965     -0.0272299    0.000156386
8             17    -0.00620562     0.00449195      0.0271259    0.000157462
8             18     -0.0173673     0.00101023      -0.027196    0.000121561
8             19     0.00822665    0.000670387      0.0272133    0.000156291
8             20    -0.00251478      0.0135292      0.0271653    0.000149055
8             21     0.00700522      0.0046986      -0.027081    0.000159453
8             22     0.00793341     0.00144985      0.0270468     0.00015871
8             23      0.0155103     0.00126857     -0.0270672    0.000155452
8             24     0.00949033    0.000903881     -0.0272292    0.000156382
8             25     0.00281991     0.00217398      0.0270513    0.000155343
8             26      0.0104106      0.0117813     -0.0270548    0.000129693
8             27   -0.000486734    0.000631878      0.0271593    0.000170781
8             28    -0.00445689       0.013676      0.0270912    0.000139946
8             29     -0.0257366     0.00218377     -0.0269018    0.000154502
8             30     -0.0210593    0.000360571      0.0271207    0.000155759
8             31    -0.00401077    0.000326503     -0.0272481     0.00015649

9              0      -0.999222    0.000338791     0.00247689    0.000227678
9              1       0.999237    0.000374042     0.00265898    0.000360998
9              2      -0.999569    0.000319357     0.00322292    0.000335763
9              3       0.999571    0.000410052     0.00303471    0.000267773
9              4       0.999078    0.000465489     0.00273797    0.000216414
9              5      -0.999287    0.000332194     0.00304611    0.000280001
9              6       0.999207    0.000348952     0.00378964    0.000414226
9              7      -0.999135    0.000356604     0.00298216    0.000457066
9              8      -0.999215    0.000393915     0.00310028    0.000284353
9              9       0.999385    0.000545978     0.00325359    0.000587083
9             10      -0.998959     0.00044105     0.00368772    0.000440842
9             11       0.999328    0.000319675     0.00364868     0.00033539
9             12       0.999567    0.000323671     0.00304227    0.000279648
9             13      -0.999501    0.000320574     0.00359104    0.000330092
9             14       0.998715     0.00052732      0.0041706    0.000446679
9             15      -0.999147    0.000351322     0.00398815    0.000366594
9             16    -0.00407697    0.000244101     -0.0283354     0.00260461
9             17     0.00448141     0.00491418      0.0282301     0.00261736
9             18      0.0183525     0.00167416      -0.028301     0.00260655
9             19    -0.00759891    3.98087e-05      0.0283181     0.00260303
9             20     0.00363789      0.0135428      0.0282694     0.00260962
9             21    -0.00925959     0.00411983     -0.0281814      0.0026026
9             22     -0.0093564     0.00154017      0.0281446     0.00258737
9             23     -0.0168762    0.000226065     -0.0281661     0.00258905
9             24     -0.0104718    0.000169072     -0.0283347     0.00260455
9             25    -0.00355549      0.0017391      0.0281495     0.00258753
9             26     -0.0100746      0.0127348      -0.028155     0.00260167
9             27     0.00115149    0.000224509      0.0282637     0.00260331
9             28     0.00351482      0.0149287      0.0281933     0.00260724
9             29      0.0280975    0.000398434      -0.027994     0.00257323
9             30      0.0215272    0.000140539      0.0282217     0.00259417
9             31     0.00436339    5.91932e-05     -0.0283543     0.00260635

10              0       0.998353    0.000457593     0.00283283    0.000225624
10              1      -0.998215    0.000491896     0.00302495    0.000261158
10              2       0.999263    0.000171709      0.0036839    0.000310507
10              3      -0.999131     0.00028794     0.00347163    0.000275497
10              4      -0.998127    0.000605518     0.00313905    0.000301552
10              5       0.998786    0.000260089     0.00348385    0.000277475
10              6       -0.99948    0.000186416     0.00435458    0.000551808
10              7       0.998771    0.000424645     0.00343383    0.000601927
10              8       0.998567    0.000427229     0.00354725    0.000295262
10              9      -0.998959     0.00044105     0.00368772    0.000440842
10             10       0.999325    0.000192599       0.004247    0.000605381
10             11      -0.999179     8.7241e-05       0.004173    0.000332363
10             12      -0.998972    0.000315019     0.00347945    0.000277125
10             13       0.999352    8.59907e-05     0.00410708    0.000327113
10             14      -0.999379     5.9555e-05     0.00479135     0.00059253
10             15       0.999412    0.000118514     0.00456126    0.000363286
10             16     0.00465316    0.000261894     -0.0324073     0.00258111
10             17    -0.00453665     0.00504124      0.0322824     0.00256041
10             18     -0.0183854     0.00175589     -0.0323643     0.00254965
10             19     0.00774847    9.83367e-05      0.0323875     0.00257954
10             20    -0.00368609       0.013841      0.0323297     0.00256772
10             21      0.0103935     0.00431506     -0.0322302     0.00256868
10             22     0.00951705     0.00148847      0.0321895     0.00256591
10             23      0.0172732    0.000161652     -0.0322136     0.00256569
10             24      0.0107872    0.000131846     -0.0324064     0.00258104
10             25     0.00362113     0.00173096      0.0321946     0.00256415
10             26     0.00941141      0.0128284     -0.0321953     0.00252746
10             27    -0.00120046    0.000193986      0.0323215     0.00255942
10             28    -0.00357106      0.0151567      0.0322394     0.00253923
10             29     -0.0288187    0.000297596     -0.0320168     0.00255001
10             30     -0.0219429    0.000200798      0.0322773     0.00257076
10             31    -0.00446967    4.37046e-05     -0.0324289     0.00258283

11              0      -0.998989              0     0.00280113    5.42925e-10
11              1       0.999024    0.000105045     0.00300339    0.000272453
11              2      -0.999565    8.09203e-05     0.00364234    8.77037e-05
11              3       0.999508    9.53417e-05       0.003433     2.4466e-05
11              4       0.998916    0.000208771     0.00310308    0.000149541
11              5      -0.999296              0     0.00344487    1.17718e-09
11              6       0.999433    0.000118865     0.00429015    0.000317253
11              7      -0.999056    3.77487e-05     0.00338212    0.000457553
11              8       -0.99918    7.79819e-05     0.00350633    2.01374e-05
11              9       0.999328    0.000319675     0.00364868     0.00033539
11             10      -0.999179     8.7241e-05       0.004173    0.000332363
11             11       0.999425    3.43859e-07     0.00412631              0
11             12       0.999474              0     0.00344052              0
11             13      -0.999606              0     0.00406113    1.43762e-09
11             14        0.99906    0.000164284     0.00471916    0.000282137
11             15      -0.999365    2.90859e-07     0.00451022    1.54003e-09
11             16    -0.00404121              0     -0.0320447    8.71172e-09
11             17     0.00498184     0.00491678      0.0319224    8.93078e-05
11             18      0.0181366     0.00164884      -0.032005    5.93552e-05
11             19    -0.00785423    8.94203e-10      0.0320251              0
11             20     0.00334385      0.0135884      0.0319687    3.84225e-05
11             21    -0.00919158     0.00427226     -0.0318694    2.87559e-05
11             22    -0.00904699      0.0013958      0.0318291    1.55131e-05
11             23     -0.0166923    3.40602e-09     -0.0318532              0
11             24     -0.0103545    4.44975e-09     -0.0320439              0
11             25     -0.0033743     0.00171875      0.0318344    8.67881e-08
11             26     -0.0098904      0.0125664     -0.0318389     0.00011293
11             27    0.000987791    0.000183901      0.0319617    0.000132228
11             28     0.00370682      0.0147651      0.0318817     0.00010774
11             29      0.0277971              0     -0.0316586    5.26836e-09
11             30      0.0216087    7.06594e-09      0.0319161              0
11             31     0.00431783    5.82077e-11     -0.0320661    3.63693e-09

12              0      -0.999624              0     0.00233559    8.46016e-10
12              1       0.999681    5.42602e-05     0.00250422    0.000227171
12              2      -0.999752    0.000142667     0.00303698    7.31274e-05
12              3       0.999828    8.36289e-05     0.00286244    2.03998e-05
12              4       0.999487    0.000179258     0.00258735    0.000124687
12              5      -0.999568     3.6652e-07     0.00287233    4.79993e-10
12              6       0.999221    0.000161056     0.00357713    0.000264526
12              7      -0.999382    0.000200921     0.00282001    0.000381508
12              8       -0.99954    7.13161e-05     0.00292358    1.67906e-05
12              9       0.999567    0.000323671     0.00304227    0.000279648
12             10      -0.998972    0.000315019     0.00347945    0.000277125
12             11       0.999474              0     0.00344052              0
12             12       0.999873    3.74758e-07     0.00286871    7.72212e-10
12             13      -0.999647              0     0.00338617    6.21488e-10
12             14       0.998609    0.000376301     0.00393484    0.000235246
12             15      -0.999134    1.05893e-07     0.00376062    5.90743e-10
12             16    -0.00383144              0     -0.0267189              0
12             17     0.00452064     0.00492028      0.0266169    7.44649e-05
12             18      0.0183277     0.00160144     -0.0266858    4.94904e-05
12             19    -0.00757101    2.43361e-09      0.0267026              0
12             20     0.00359168      0.0134447      0.0266555    3.20367e-05
12             21    -0.00879115     0.00431508     -0.0265727    2.39767e-05
12             22    -0.00923566     0.00142851      0.0265391    1.29348e-05
12             23     -0.0166868    3.64438e-09     -0.0265592    7.97084e-09
12             24     -0.0103249              0     -0.0267182    5.24774e-09
12             25    -0.00350237     0.00172147      0.0265436    7.09992e-08
12             26     -0.0103175      0.0126371     -0.0265473    9.41607e-05
12             27     0.00110898    0.000178343      0.0266497    0.000110252
12             28     0.00350736      0.0147879       0.026583    8.98339e-05
12             29      0.0277576              0     -0.0263969    4.77161e-09
12             30      0.0213657    8.06549e-09      0.0266117    3.63693e-09
12             31     0.00431314              0     -0.0267367              0

13              0       0.999149    3.82528e-07     0.00275688              0
13              1      -0.999209    0.000124582     0.00295594    0.000268149
13              2       0.999734    8.55214e-05      0.0035848    8.63182e-05
13              3      -0.999667     8.9667e-05     0.00337877    2.40795e-05
13              4      -0.999119    0.000212445     0.00305406    0.000147179
13              5       0.999496    1.62552e-07     0.00339045    1.08897e-10
13              6      -0.999613    0.000133349     0.00422238    0.000312242
13              7       0.999208     2.9877e-05     0.00332869    0.000450325
13              8       0.999381    4.98301e-05     0.00345094    1.98193e-05
13              9      -0.999501    0.000320574     0.00359104    0.000330092
13             10       0.999352    8.59907e-05     0.00410708    0.000327113
13             11      -0.999606              0     0.00406113    1.43762e-09
13             12      -0.999647              0     0.00338617    6.21488e-10
13             13       0.999791    2.58525e-07     0.00399698              0
13             14      -0.999233    0.000173031     0.00464462     0.00027768
13             15        0.99953    3.37668e-07     0.00443897              0
13             16      0.0039381              0     -0.0315385              0
13             17    -0.00517453     0.00488695      0.0314181     8.7897e-05
13             18     -0.0180531     0.00161941     -0.0314994    5.84176e-05
13             19      0.0079345    2.16232e-09      0.0315192     1.8035e-09
13             20    -0.00320966      0.0135652      0.0314637    3.78155e-05
13             21     0.00898712     0.00425332      -0.031366    2.83017e-05
13             22     0.00890176     0.00137026      0.0313263     1.5268e-05
13             23       0.016559    5.99963e-09       -0.03135     6.7961e-09
13             24      0.0102598    2.43361e-09     -0.0315377    3.39007e-09
13             25     0.00329113     0.00170585      0.0313315    8.45544e-08
13             26     0.00993239      0.0124848     -0.0313359    0.000111146
13             27   -0.000914848    0.000183063      0.0314568     0.00013014
13             28    -0.00376892      0.0146655       0.031378    0.000106038
13             29     -0.0275681              0     -0.0311584              0
13             30     -0.0215796    3.40602e-09       0.031412    7.09274e-09
13             31     -0.0042836              0     -0.0315595    7.46512e-09

14              0      -0.997842    0.000481186     0.00320359    0.000191527
14              1       0.997673    0.000753309     0.00342215     0.00023349
14              2      -0.999066    0.000220722     0.00416601    0.000274233
14              3       0.998848    0.000313751     0.00392602    0.000233173
14              4       0.997542    0.000746055      0.0035498    0.000285094
14              5      -0.998469    0.000402659     0.00393981    0.000235543
14              6        0.99953    0.000209981     0.00491712    0.000535051
14              7      -0.998527     0.00052324     0.00388185    0.000649232
14              8      -0.998098    0.000491192     0.00401138    0.000258821
14              9       0.998715     0.00052732      0.0041706    0.000446679
14             10      -0.999379     5.9555e-05     0.00479135     0.00059253
14             11        0.99906    0.000164284     0.00471916    0.000282137
14             12       0.998609    0.000376301     0.00393484    0.000235246
14             13      -0.999233    0.000173031     0.00464462     0.00027768
14             14       0.999697    7.43885e-05     0.00541649    0.000608097
14             15      -0.999524    9.71577e-05     0.00515823    0.000308386
14             16    -0.00498755    0.000594899     -0.0366487     0.00219105
14             17     0.00451417     0.00524937      0.0365076     0.00216626
14             18       0.018473     0.00194379     -0.0366004     0.00214547
14             19    -0.00781673    0.000145583      0.0366264     0.00218972
14             20     0.00371657      0.0139186      0.0365611     0.00217486
14             21     -0.0110408     0.00441357     -0.0364485     0.00218161
14             22    -0.00965205     0.00169226      0.0364024     0.00217957
14             23     -0.0175143    0.000592066     -0.0364297     0.00217796
14             24     -0.0109768    0.000437371     -0.0366478       0.002191
14             25    -0.00366376     0.00161496      0.0364083     0.00217666
14             26    -0.00912384      0.0129838     -0.0364094     0.00212066
14             27     0.00124053    0.000334437      0.0365519     0.00216263
14             28     0.00346322      0.0153937      0.0364591     0.00213627
14             29      0.0292544      0.0010371     -0.0362071     0.00216465
14             30      0.0221762    0.000308949      0.0365017     0.00218227
14             31     0.00453396    0.000154315     -0.0366732     0.00219252

15              0       0.998524              0     0.00306175              0
15              1      -0.998359    0.000117305     0.00328282    0.000297802
15              2       0.999465    9.69742e-06     0.00398122    9.58636e-05
15              3      -0.999345    0.000146601      0.0037524    2.67423e-05
15              4      -0.998212    0.000282363     0.00339179    0.000163454
15              5       0.998889      3.332e-08     0.00376538    1.33878e-09
15              6      -0.999628    0.000203282     0.00468931     0.00034677
