#i              j      <SS(i,j)>    sd(SS(i,j))    <TzTz(i,j)>  sd(TzTz(i,j))
15             21      0.0863281       0.277719    0.000578449     0.00718019
15             22     -0.0932851       0.273296   -0.000116121     0.00735299
15             23      0.0585788       0.281151    8.36878e-05     0.00722052
15             24      0.0790199       0.281404    9.06039e-05      0.0092642
15             25     -0.0757378       0.262011    0.000194051     0.00768322
15             26      0.0689761       0.274796    0.000183285     0.00615477
15             27     -0.0677933       0.271432   -0.000126022      0.0070478
15             28     -0.0782287       0.276211    0.000259604     0.00716404
15             29      0.0933246       0.271326   -0.000106365     0.00703675
15             30     -0.0718526       0.284011    8.00499e-05      0.0071969
15             31      0.0630417       0.278958    0.000126226     0.00838564

16              0      0.0722591       0.273063     0.00015807      0.0068808
16              1     -0.0719551       0.270237   -0.000397657     0.00790259
16              2      0.0988176       0.276556     4.4255e-05     0.00717479
16              3     -0.0996695        0.27412    4.58657e-05     0.00722691
16              4     -0.0794186        0.27279   -0.000391946     0.00705599
16              5      0.0655247       0.287492   -0.000277691      0.0069869
16              6     -0.0769237       0.269418   -0.000157086     0.00735611
16              7       0.105217       0.269865   -0.000305231     0.00710127
16              8      0.0732716       0.273656   -0.000138342     0.00753776
16              9     -0.0552635       0.278771   -0.000283018      0.0073215
16             10      0.0702123        0.27617   -0.000247845     0.00754072
16             11     -0.0821163       0.276583   -0.000465901     0.00698623
16             12     -0.0532712       0.282092   -0.000296419     0.00691057
16             13      0.0644954        0.27779    1.41894e-05      0.0078643
16             14     -0.0815198       0.272847    0.000231252     0.00709588
16             15      0.0780289       0.278459   -3.15585e-05     0.00731849
16             16           0.25              0    0.000788651     0.00168687
16             17       -0.18103      0.0657964    1.25213e-05    0.000858966
16             18       0.185654      0.0597731   -3.04998e-05    0.000691785
16             19      -0.183689      0.0614058   -2.93331e-06    0.000829154
16             20      -0.182056      0.0651173     5.9951e-06    0.000945062
16             21       0.184271      0.0595739    1.04037e-06    0.000854116
16             22      -0.185668      0.0625607    1.05664e-05    0.000789021
16             23        0.18887       0.057709   -4.72489e-05    0.000813529
16             24       0.179528       0.069613    2.26297e-05    0.000928201
16             25      -0.188152      0.0566735    6.07632e-05    0.000800529
16             26       0.186229      0.0612767   -1.22761e-06    0.000664376
16             27      -0.183325      0.0625637     7.7479e-06    0.000711769
16             28      -0.180739       0.065114   -1.77098e-05     0.00087461
16             29       0.183107      0.0601812   -1.23465e-05    0.000785133
16             30       -0.18662      0.0600764   -5.24631e-05    0.000832994
16             31       0.181435      0.0647319    3.18043e-05    0.000943339

17              0      -0.089568       0.268178    0.000341696      0.0078508
17              1      0.0892157       0.275541    0.000438736     0.00814322
17              2      -0.113906       0.270251     7.8559e-05     0.00767261
17              3       0.115382       0.270638    0.000113447      0.0076063
17              4      0.0840473       0.281762    0.000126234     0.00780418
17              5     -0.0883131       0.280676    -7.5951e-06     0.00797027
17              6      0.0910496       0.273219    0.000173766     0.00764163
17              7      -0.113335       0.268258    -0.00018175      0.0078855
17              8     -0.0820055       0.284408     0.00033162     0.00806789
17              9      0.0743613       0.285261    0.000117539     0.00835165
17             10     -0.0821579       0.267827   -0.000244971     0.00826626
17             11      0.0912041       0.276758    0.000481458     0.00768964
17             12      0.0709468       0.275763    2.22634e-05     0.00825332
17             13      -0.086661       0.272313   -0.000254383     0.00782661
17             14      0.0938495       0.271435   -0.000296305     0.00803018
17             15     -0.0917351       0.271593    0.000182903     0.00744833
17             16       -0.18103      0.0657964    1.25213e-05    0.000858966
17             17           0.25              0    0.000917974     0.00177447
17             18      -0.181342      0.0638483    -1.1305e-05    0.000972454
17             19       0.182213      0.0621936    6.04242e-06    0.000859925
17             20       0.175523       0.068924   -5.71865e-05      0.0008969
17             21       -0.18318      0.0623483    8.20817e-06    0.000856593
17             22       0.184213      0.0561455   -7.01284e-06     0.00073913
17             23      -0.187023      0.0607651    3.31409e-05      0.0008173
17             24      -0.180023      0.0665337    1.66201e-05     0.00102025
17             25        0.18196      0.0621779    -2.5718e-05    0.000939223
17             26      -0.185831      0.0589442    8.46381e-06    0.000813395
17             27       0.182794      0.0627025   -2.98652e-05    0.000820476
17             28       0.186034      0.0615595    5.17499e-06    0.000817737
17             29      -0.182681      0.0641066   -9.36172e-06    0.000885809
17             30       0.183599      0.0622053   -1.31078e-05    0.000824979
17             31      -0.175237      0.0686741    5.30307e-05    0.000949745

18              0      0.0632894        0.26997   -4.93635e-05      0.0072843
18              1     -0.0623417       0.277144       8.99e-05     0.00732909
18              2      0.0945299       0.270212     9.7985e-05     0.00670621
18              3      -0.100723       0.274195    0.000149194     0.00729363
18              4     -0.0608084       0.275985     1.1775e-05     0.00710229
18              5      0.0616447       0.280593     6.6761e-05     0.00765327
18              6     -0.0688495       0.268172   -8.69491e-05     0.00660525
18              7      0.0959311       0.266409     0.00022691     0.00727931
18              8      0.0627693       0.267551   -0.000182094     0.00707877
18              9     -0.0440627       0.284306   -0.000111718     0.00720554
18             10      0.0586505       0.268422   -0.000112001     0.00733793
18             11     -0.0742443       0.278556    0.000149301     0.00722223
18             12     -0.0529306        0.27581    0.000126707     0.00745533
18             13      0.0568786       0.276171    8.87784e-05     0.00724335
18             14     -0.0736241        0.27238   -0.000209643     0.00733693
18             15      0.0721979       0.275258   -1.91903e-06     0.00728727
18             16       0.185654      0.0597731   -3.04998e-05    0.000691785
18             17      -0.181342      0.0638483    -1.1305e-05    0.000972454
18             18           0.25              0    0.000786162     0.00157346
18             19      -0.187245      0.0572505   -3.96704e-05     0.00079451
18             20      -0.181465      0.0666684    1.76831e-05    0.000817577
18             21       0.187324      0.0589719    1.75245e-06    0.000792168
18             22      -0.185995       0.059104   -1.40115e-05    0.000728306
18             23       0.183577       0.062977   -3.17323e-06     0.00072174
18             24       0.179865      0.0647318    -1.1806e-05    0.000935353
18             25      -0.183563      0.0601605    1.59291e-06    0.000794406
18             26       0.189317      0.0588021   -9.12862e-06    0.000751194
18             27      -0.189555      0.0558583   -3.05365e-05    0.000782248
18             28      -0.181184      0.0623802   -1.65847e-05    0.000799391
18             29       0.182684      0.0640764    1.27985e-05    0.000739348
18             30      -0.182153       0.066199    4.94186e-05    0.000892411
18             31       0.178825      0.0636577    1.05828e-05    0.000875221

19              0     -0.0885749       0.259294   -0.000112102      0.0071735
19              1      0.0844953       0.266227   -0.000213082     0.00707845
19              2      -0.120377       0.264422   -0.000521803     0.00678738
19              3        0.12196       0.266823   -0.000638087     0.00774418
19              4      0.0840304       0.265624   -0.000309746     0.00723293
19              5     -0.0860161       0.276081   -7.04434e-05      0.0068997
19              6      0.0958795       0.260227    -0.00038362     0.00700859
19              7      -0.123172       0.257833   -0.000237534     0.00780314
19              8     -0.0758169       0.274296    1.85001e-05     0.00712408
19              9      0.0648804       0.284724    0.000105731      0.0070024
19             10     -0.0811461       0.258697   -0.000365217     0.00750328
19             11      0.0980552       0.268797     0.00011587     0.00682102
19             12      0.0595713       0.277443   -0.000273486     0.00705914
19             13     -0.0810634       0.278316   -0.000275096     0.00743899
19             14      0.0950355       0.276178   -0.000393291     0.00747502
19             15     -0.0898047       0.271653   -0.000244268      0.0070375
19             16      -0.183689      0.0614058   -2.93331e-06    0.000829154
19             17       0.182213      0.0621936    6.04242e-06    0.000859925
19             18      -0.187245      0.0572505   -3.96704e-05     0.00079451
19             19           0.25              0    0.000762126     0.00159531
19             20       0.178696       0.073025    4.34664e-05    0.000837928
19             21      -0.186475      0.0576045   -3.37392e-05    0.000667613
19             22       0.186035      0.0584066    2.01378e-05    0.000714388
19             23      -0.183765      0.0633276   -2.15557e-05    0.000735612
19             24      -0.181991      0.0661163    1.47095e-05     0.00112347
19             25       0.183846      0.0595225    1.40053e-05    0.000827493
19             26      -0.185157      0.0586437     2.0814e-05    0.000696733
19             27       0.185706      0.0606175   -1.63824e-05     0.00074719
19             28        0.18813      0.0599583     1.7309e-05    0.000758053
19             29       -0.18423      0.0608276   -1.40408e-05    0.000789787
19             30       0.184915      0.0589246   -4.22106e-05    0.000669917
19             31      -0.183003      0.0632906   -6.89961e-06    0.000991161

20              0     -0.0723524       0.279385   -0.000635299     0.00791639
20              1      0.0775459       0.278924    4.01211e-05     0.00789417
20              2      -0.108597       0.273879    7.13982e-05     0.00753315
20              3       0.101544       0.273219   -0.000235243     0.00805724
20              4      0.0744857       0.272505   -0.000135294     0.00769499
20              5     -0.0683866       0.279006   -3.00216e-05     0.00734632
20              6      0.0755679       0.283223   -1.75039e-05     0.00791238
20              7     -0.0976083        0.26723   -0.000131941     0.00766552
20              8     -0.0670345       0.282981    0.000161722     0.00788734
20              9      0.0436186       0.286409    0.000355058     0.00765683
20             10     -0.0637203       0.273245   -0.000125366     0.00806693
20             11      0.0781839       0.279015   -1.83771e-05     0.00741237
20             12       0.054942       0.281603   -3.59919e-05      0.0077159
20             13     -0.0672297        0.28347    0.000307039     0.00843979
20             14      0.0770985       0.276417    8.60486e-05     0.00800381
20             15     -0.0701243       0.274856   -0.000295109     0.00756264
20             16      -0.182056      0.0651173     5.9951e-06    0.000945062
20             17       0.175523       0.068924   -5.71865e-05      0.0008969
20             18      -0.181465      0.0666684    1.76831e-05    0.000817577
20             19       0.178696       0.073025    4.34664e-05    0.000837928
20             20           0.25              0    0.000936556     0.00187873
20             21      -0.177246      0.0717216   -7.43475e-05     0.00102403
20             22       0.177524      0.0655069   -1.50331e-05    0.000798121
20             23      -0.178549      0.0649353   -1.79379e-05    0.000723158
20             24      -0.175523      0.0703831    1.57494e-05     0.00101173
20             25       0.179388      0.0651313    8.17073e-06    0.000899539
20             26      -0.185541      0.0614752   -3.72247e-05    0.000807463
20             27       0.178154      0.0694394    1.26898e-05    0.000901854
20             28       0.176791      0.0691878   -4.18445e-06    0.000822458
20             29      -0.179017      0.0689666    -1.4882e-06    0.000867657
20             30       0.183466      0.0666878   -2.50757e-05    0.000902283
20             31       -0.17626      0.0661516    2.52301e-05    0.000907561

21              0      0.0792419       0.275596   -3.48836e-05     0.00682701
21              1     -0.0801336       0.276263   -4.78214e-05     0.00707515
21              2       0.115134       0.261935   -0.000337901     0.00632578
21              3      -0.103712       0.270645    0.000169549     0.00682881
21              4     -0.0747816       0.275553    8.61611e-05     0.00735154
21              5      0.0746811        0.28608    3.66299e-05     0.00691775
21              6     -0.0868689       0.268856   -0.000239597     0.00691603
21              7       0.107376       0.266845    5.80362e-05     0.00695137
21              8      0.0747511       0.280742    0.000136363     0.00779316
21              9     -0.0549681       0.287874    0.000370551     0.00707223
21             10      0.0800538        0.26953    0.000188159     0.00720206
21             11     -0.0889969       0.280486    5.03336e-05     0.00725038
21             12     -0.0663956       0.280947    0.000276293     0.00710831
21             13        0.07199        0.28051     0.00038886     0.00749075
21             14     -0.0886651       0.272864    0.000362327     0.00696973
21             15      0.0863281       0.277719    0.000578449     0.00718019
21             16       0.184271      0.0595739    1.04037e-06    0.000854116
21             17       -0.18318      0.0623483    8.20817e-06    0.000856593
21             18       0.187324      0.0589719    1.75245e-06    0.000792168
21             19      -0.186475      0.0576045   -3.37392e-05    0.000667613
21             20      -0.177246      0.0717216   -7.43475e-05     0.00102403
21             21           0.25              0    0.000769082     0.00161759
21             22      -0.184383       0.062896   -1.13192e-05    0.000803694
21             23       0.181234      0.0616624   -4.65071e-05     0.00085351
21             24        0.18037      0.0649815   -2.86646e-05    0.000812364
21             25       -0.18618      0.0595249   -1.59169e-05    0.000772129
21             26        0.18614      0.0607707    1.17225e-05    0.000704102
21             27      -0.189181      0.0570302   -6.05101e-06    0.000775749
21             28      -0.183589      0.0634793    1.03879e-05    0.000800044
21             29       0.184299      0.0624936    3.77923e-05    0.000714476
21             30      -0.184694      0.0601822    1.79152e-06    0.000781567
21             31       0.179504      0.0661056    8.33723e-08    0.000858416

22              0     -0.0945589       0.265754    0.000622177     0.00770578
22              1      0.0924055       0.264158   -0.000271514     0.00743611
22              2      -0.117056       0.257504   -0.000347267     0.00695581
22              3       0.121727       0.261084    0.000366546     0.00724857
22              4      0.0954452       0.261867    0.000396453     0.00732821
22              5     -0.0895209       0.273627    -0.00012169     0.00744718
22              6      0.0956791       0.266122   -0.000379864     0.00688165
22              7      -0.127682       0.259331    4.76369e-05      0.0075062
22              8     -0.0854684       0.269161    6.98498e-05     0.00702202
22              9      0.0741317       0.270065   -0.000158485     0.00756493
22             10     -0.0820941       0.267279    -0.00025747     0.00757443
22             11       0.092692       0.269644   -0.000425873     0.00715365
22             12      0.0715719       0.268818     0.00010081     0.00720384
22             13     -0.0821655       0.264215   -6.58738e-05      0.0074104
22             14      0.0962052        0.27078    -0.00010734     0.00738851
22             15     -0.0932851       0.273296   -0.000116121     0.00735299
22             16      -0.185668      0.0625607    1.05664e-05    0.000789021
22             17       0.184213      0.0561455   -7.01284e-06     0.00073913
22             18      -0.185995       0.059104   -1.40115e-05    0.000728306
22             19       0.186035      0.0584066    2.01378e-05    0.000714388
22             20       0.177524      0.0655069   -1.50331e-05    0.000798121
22             21      -0.184383       0.062896   -1.13192e-05    0.000803694
22             22           0.25              0    0.000769101     0.00149669
22             23      -0.189639      0.0589908   -5.43791e-06     0.00087658
22             24      -0.177494      0.0686489    1.67156e-05    0.000816401
22             25       0.182772      0.0636651    1.68836e-05    0.000759301
22             26      -0.188347      0.0561147    -3.6955e-05    0.000640849
22             27       0.181576      0.0612773    3.17646e-06    0.000740983
22             28       0.185271      0.0613459    1.34979e-05    0.000797115
22             29      -0.182665      0.0596568   -1.15942e-06    0.000704716
22             30        0.18352      0.0622462    -5.5997e-06    0.000792434
22             31      -0.181094      0.0639089   -1.77134e-05    0.000944495

23              0      0.0672653       0.272368    0.000118531     0.00692576
23              1     -0.0737833       0.273702   -0.000131516     0.00701708
23              2       0.102513       0.271116    0.000198227     0.00674106
23              3      -0.099159       0.262379    0.000249188     0.00750002
23              4     -0.0747528       0.265607   -0.000228445     0.00696509
23              5      0.0763482       0.279125   -2.31908e-05     0.00670114
23              6     -0.0815112       0.276008    0.000169432      0.0069513
23              7       0.107573       0.261857   -0.000269278     0.00732497
23              8      0.0624139       0.276116   -0.000189123     0.00694456
23              9     -0.0531063       0.276457    0.000221999     0.00729136
23             10      0.0621824       0.267958   -5.35954e-05     0.00761898
23             11     -0.0676966       0.275555   -0.000150929     0.00759195
23             12     -0.0417507       0.280092    0.000393488     0.00689761
23             13       0.066927       0.272846    6.09626e-05     0.00708828
23             14     -0.0743664       0.273028   -6.16516e-05     0.00698395
23             15      0.0585788       0.281151    8.36878e-05     0.00722052
23             16        0.18887       0.057709   -4.72489e-05    0.000813529
23             17      -0.187023      0.0607651    3.31409e-05      0.0008173
23             18       0.183577       0.062977   -3.17323e-06     0.00072174
23             19      -0.183765      0.0633276   -2.15557e-05    0.000735612
23             20      -0.178549      0.0649353   -1.79379e-05    0.000723158
23             21       0.181234      0.0616624   -4.65071e-05     0.00085351
23             22      -0.189639      0.0589908   -5.43791e-06     0.00087658
23             23           0.25              0    0.000732827       0.001481
23             24       0.181562      0.0631952   -1.37539e-05    0.000954661
23             25      -0.186549      0.0597481    4.04275e-05    0.000843916
23             26       0.188809      0.0558408    2.14454e-05     0.00057789
23             27      -0.188669      0.0571633    1.09607e-05    0.000677656
23             28      -0.184368      0.0624017   -2.61932e-06    0.000703798
23             29       0.180946      0.0614038   -7.84757e-05    0.000864761
23             30      -0.186371      0.0582235    3.84626e-05    0.000686867
23             31        0.17996      0.0652495    3.35632e-06    0.000791182

24              0      0.0750368       0.276684    9.95967e-05     0.00826054
24              1     -0.0706909        0.26557   -0.000327947     0.00883078
24              2      0.0951706        0.27183   -0.000323834     0.00798876
24              3     -0.0973367       0.275923   -5.68599e-05     0.00842157
24              4     -0.0778552        0.27507   -7.73568e-05     0.00817588
24              5      0.0762284       0.282496   -5.59698e-05     0.00843935
24              6      -0.080017       0.279898     4.6021e-05     0.00827494
24              7        0.10445        0.26098   -0.000128513     0.00823454
24              8      0.0702674       0.281301    1.11486e-05      0.0089105
24              9      -0.050337       0.280101   -1.66338e-05     0.00839616
24             10      0.0708097       0.277733   -0.000327926     0.00879797
24             11     -0.0864607       0.278966    3.17638e-05     0.00859929
24             12     -0.0529684       0.282492    -0.00011626     0.00885483
24             13      0.0728421       0.274192    -0.00037747     0.00894951
24             14      -0.075475        0.27139   -4.43736e-05     0.00871026
24             15      0.0790199       0.281404    9.06039e-05      0.0092642
24             16       0.179528       0.069613    2.26297e-05    0.000928201
24             17      -0.180023      0.0665337    1.66201e-05     0.00102025
24             18       0.179865      0.0647318    -1.1806e-05    0.000935353
24             19      -0.181991      0.0661163    1.47095e-05     0.00112347
24             20      -0.175523      0.0703831    1.57494e-05     0.00101173
24             21        0.18037      0.0649815   -2.86646e-05    0.000812364
24             22      -0.177494      0.0686489    1.67156e-05    0.000816401
24             23       0.181562      0.0631952   -1.37539e-05    0.000954661
24             24           0.25              0     0.00105129     0.00217488
24             25       -0.17746      0.0711248    2.28724e-05     0.00110481
24             26       0.184376       0.062743    2.52577e-05    0.000892276
24             27      -0.179351      0.0653814   -5.69082e-05    0.000899554
24             28      -0.179808      0.0669056   -1.34345e-06      0.0009481
24             29       0.177757      0.0689686     1.5585e-05     0.00101468
24             30      -0.180235      0.0660779   -2.99702e-05    0.000868904
24             31        0.17646      0.0727175   -1.57937e-05     0.00118001

25              0     -0.0781344       0.261869    9.26847e-05     0.00698825
25              1      0.0731259       0.267004   -0.000318345     0.00755319
25              2      -0.101284       0.262257    0.000297248     0.00770532
25              3       0.105955        0.26026    0.000190081       0.007933
25              4      0.0717369       0.264345    3.98823e-05      0.0076738
25              5     -0.0685172       0.271045   -0.000203291     0.00757613
25              6      0.0705768        0.26857    2.10879e-05     0.00765376
25              7       -0.10023       0.251708   -5.54477e-05     0.00755827
25              8     -0.0700608       0.270187    2.58093e-05     0.00745907
25              9      0.0453685       0.268996   -5.36496e-05     0.00740662
25             10     -0.0626496       0.265389    0.000352443     0.00779184
25             11      0.0868992       0.264793    6.22989e-05      0.0077432
25             12      0.0534313       0.269104     0.00044381     0.00773609
25             13     -0.0582003       0.268403    0.000185844     0.00757213
25             14      0.0697963       0.265509    0.000444377     0.00753948
25             15     -0.0757378       0.262011    0.000194051     0.00768322
25             16      -0.188152      0.0566735    6.07632e-05    0.000800529
25             17        0.18196      0.0621779    -2.5718e-05    0.000939223
25             18      -0.183563      0.0601605    1.59291e-06    0.000794406
25             19       0.183846      0.0595225    1.40053e-05    0.000827493
25             20       0.179388      0.0651313    8.17073e-06    0.000899539
25             21       -0.18618      0.0595249   -1.59169e-05    0.000772129
25             22       0.182772      0.0636651    1.68836e-05    0.000759301
25             23      -0.186549      0.0597481    4.04275e-05    0.000843916
25             24       -0.17746      0.0711248    2.28724e-05     0.00110481
25             25           0.25              0    0.000849677     0.00166702
25             26        -0.1896      0.0568882   -8.42382e-06    0.000721217
25             27       0.183303      0.0638009    2.51237e-05    0.000726383
25             28       0.179691      0.0649644   -2.33494e-05    0.000829746
25             29      -0.187812      0.0611832   -1.72258e-05    0.000757967
25             30       0.181549      0.0629249    2.28057e-05    0.000784296
25             31      -0.181665      0.0649464   -2.09909e-05     0.00103594

26              0      0.0669374       0.271812    0.000112486     0.00597889
26              1     -0.0660792        0.27744    0.000193072     0.00628351
26              2      0.0964389       0.277197   -6.23697e-06      0.0061034
26              3     -0.0939086       0.269188    0.000168293     0.00615507
26              4     -0.0663198       0.271516    0.000410545     0.00678116
26              5      0.0633381       0.282969   -5.77091e-05     0.00632471
26              6     -0.0645538        0.28303    5.48728e-05     0.00655407
26              7      0.0909454       0.267107    0.000206207     0.00673226
26              8      0.0682502       0.279938   -0.000126906     0.00604761
26              9      -0.042512       0.288133    0.000405329     0.00724594
26             10      0.0569331       0.278217    0.000383316     0.00711944
26             11      -0.068351       0.278643   -1.85024e-05      0.0063635
26             12     -0.0472227       0.282203    0.000456692     0.00687364
26             13      0.0592058       0.278186     0.00038469     0.00712057
26             14     -0.0645578       0.274175    0.000334566     0.00657908
26             15      0.0689761       0.274796    0.000183285     0.00615477
26             16       0.186229      0.0612767   -1.22761e-06    0.000664376
26             17      -0.185831      0.0589442    8.46381e-06    0.000813395
26             18       0.189317      0.0588021   -9.12862e-06    0.000751194
26             19      -0.185157      0.0586437     2.0814e-05    0.000696733
26             20      -0.185541      0.0614752   -3.72247e-05    0.000807463
26             21        0.18614      0.0607707    1.17225e-05    0.000704102
26             22      -0.188347      0.0561147    -3.6955e-05    0.000640849
26             23       0.188809      0.0558408    2.14454e-05     0.00057789
26             24       0.184376       0.062743    2.52577e-05    0.000892276
26             25        -0.1896      0.0568882   -8.42382e-06    0.000721217
26             26           0.25              0    0.000665986      0.0014108
26             27      -0.190153      0.0604289   -1.58411e-05    0.000843799
26             28       -0.18626      0.0591392    4.42223e-08    0.000834059
26             29       0.184118      0.0605073   -1.93577e-05    0.000726529
26             30      -0.192822      0.0522077    -5.4973e-05    0.000716025
26             31        0.18438      0.0638855    2.58267e-05    0.000933539

27              0     -0.0668159       0.267834   -0.000440896     0.00716491
27              1       0.061181       0.274846   -0.000358503     0.00734998
27              2     -0.0970159       0.273549   -0.000266483     0.00713033
27              3       0.101313       0.269966   -0.000159737     0.00702305
27              4      0.0629528       0.273325   -0.000391065     0.00727907
27              5     -0.0617467        0.28075   -0.000315094     0.00733064
27              6      0.0694578       0.269949   -0.000189259     0.00666947
27              7     -0.0999853       0.267824    2.29083e-05     0.00733223
27              8     -0.0603619       0.281063   -0.000328343     0.00691962
27              9      0.0502017       0.281665    -0.00030855     0.00707182
27             10     -0.0646901       0.271366   -0.000853541      0.0076946
27             11      0.0714925       0.280966   -0.000387937     0.00691841
27             12      0.0490542       0.278973    -0.00029109     0.00764231
27             13     -0.0670689       0.280007   -0.000183561     0.00747516
27             14      0.0680599        0.26682   -0.000147544     0.00715805
27             15     -0.0677933       0.271432   -0.000126022      0.0070478
27             16      -0.183325      0.0625637     7.7479e-06    0.000711769
27             17       0.182794      0.0627025   -2.98652e-05    0.000820476
27             18      -0.189555      0.0558583   -3.05365e-05    0.000782248
27             19       0.185706      0.0606175   -1.63824e-05     0.00074719
27             20       0.178154      0.0694394    1.26898e-05    0.000901854
27             21      -0.189181      0.0570302   -6.05101e-06    0.000775749
27             22       0.181576      0.0612773    3.17646e-06    0.000740983
27             23      -0.188669      0.0571633    1.09607e-05    0.000677656
27             24      -0.179351      0.0653814   -5.69082e-05    0.000899554
27             25       0.183303      0.0638009    2.51237e-05    0.000726383
27             26      -0.190153      0.0604289   -1.58411e-05    0.000843799
27             27           0.25              0    0.000787844     0.00159522
27             28       0.181661      0.0642501   -5.44025e-07    0.000738372
27             29      -0.184546      0.0629616    7.69358e-06    0.000772343
27             30       0.185577      0.0623617     2.8734e-05    0.000785527
27             31      -0.179789      0.0674029    3.39501e-05    0.000894245

28              0     -0.0722718       0.267746   -0.000285467     0.00743619
28              1       0.077443       0.267517   -4.96344e-05     0.00730376
28              2      -0.113115        0.26521    -0.00029847     0.00694874
28              3       0.110493       0.262388   -0.000139419     0.00706773
28              4      0.0806902       0.265737   -0.000353037     0.00741609
28              5      -0.082502       0.276634   -0.000243193     0.00690815
28              6      0.0823304       0.277907     0.00036259     0.00694997
28              7      -0.112204       0.258503   -6.73154e-05     0.00706525
28              8     -0.0714308        0.27317   -0.000166887     0.00700175
28              9      0.0595176       0.278216   -0.000224216     0.00700399
28             10     -0.0753608       0.266865    5.69854e-06     0.00758732
28             11      0.0835588       0.274935    2.31616e-06     0.00673925
28             12      0.0517385       0.267973    0.000168835     0.00712335
28             13     -0.0688583       0.273802    0.000431894     0.00725358
28             14      0.0888313       0.270323    0.000314215     0.00758255
28             15     -0.0782287       0.276211    0.000259604     0.00716404
28             16      -0.180739       0.065114   -1.77098e-05     0.00087461
28             17       0.186034      0.0615595    5.17499e-06    0.000817737
28             18      -0.181184      0.0623802   -1.65847e-05    0.000799391
28             19        0.18813      0.0599583     1.7309e-05    0.000758053
28             20       0.176791      0.0691878   -4.18445e-06    0.000822458
28             21      -0.183589      0.0634793    1.03879e-05    0.000800044
28             22       0.185271      0.0613459    1.34979e-05    0.000797115
28             23      -0.184368      0.0624017   -2.61932e-06    0.000703798
28             24      -0.179808      0.0669056   -1.34345e-06      0.0009481
28             25       0.179691      0.0649644   -2.33494e-05    0.000829746
28             26       -0.18626      0.0591392    4.42223e-08    0.000834059
28             27       0.181661      0.0642501   -5.44025e-07    0.000738372
28             28           0.25              0    0.000826757     0.00177196
28             29      -0.184901      0.0592552   -3.01143e-05    0.000926085
28             30       0.183651      0.0605754    3.63372e-07    0.000834418
28             31      -0.183004      0.0647802    5.20404e-05    0.000989166

29              0      0.0844281       0.275123    -0.00021843     0.00708273
29              1     -0.0988528       0.271817   -0.000358029     0.00706455
29              2       0.120523       0.269619   -0.000310952      0.0068116
29              3      -0.114256       0.264011   -0.000322467     0.00694088
29              4     -0.0816573       0.267284   -0.000107888     0.00710521
29              5      0.0911884       0.281351    0.000172433     0.00693887
29              6     -0.0931303       0.272835   -0.000132397     0.00693424
29              7       0.114448       0.259133   -5.36245e-05     0.00728669
29              8      0.0795829       0.275294   -0.000248211     0.00698304
29              9     -0.0630252       0.280595   -0.000424201     0.00727914
29             10      0.0823796       0.273543   -0.000277403     0.00736821
29             11       -0.10398       0.274745   -9.43375e-05     0.00690019
29             12     -0.0694774       0.275093   -0.000109737      0.0073769
29             13      0.0874986       0.270389   -0.000618141     0.00715403
29             14     -0.0962935       0.276383   -0.000291264     0.00733745
29             15      0.0933246       0.271326   -0.000106365     0.00703675
29             16       0.183107      0.0601812   -1.23465e-05    0.000785133
29             17      -0.182681      0.0641066   -9.36172e-06    0.000885809
29             18       0.182684      0.0640764    1.27985e-05    0.000739348
29             19       -0.18423      0.0608276   -1.40408e-05    0.000789787
29             20      -0.179017      0.0689666    -1.4882e-06    0.000867657
29             21       0.184299      0.0624936    3.77923e-05    0.000714476
29             22      -0.182665      0.0596568   -1.15942e-06    0.000704716
29             23       0.180946      0.0614038   -7.84757e-05    0.000864761
29             24       0.177757      0.0689686     1.5585e-05     0.00101468
29             25      -0.187812      0.0611832   -1.72258e-05    0.000757967
29             26       0.184118      0.0605073   -1.93577e-05    0.000726529
29             27      -0.184546      0.0629616    7.69358e-06    0.000772343
29             28      -0.184901      0.0592552   -3.01143e-05    0.000926085
29             29           0.25              0    0.000747041     0.00163339
29             30      -0.184154      0.0645576    2.98314e-05     0.00080346
29             31       0.181958      0.0621274   -1.44269e-05     0.00095203

30              0     -0.0746175       0.271318   -0.000347906     0.00686888
30              1      0.0729673       0.269221   -0.000170582     0.00723782
30              2      -0.103627       0.268984    -0.00043472     0.00699913
30              3      0.0943682       0.269189   -0.000347346     0.00622705
30              4      0.0718017       0.272812   -0.000119082     0.00736033
30              5     -0.0726566       0.284243   -7.38914e-05     0.00741568
30              6      0.0782635       0.275038   -0.000143154      0.0069344
30              7     -0.0961402       0.267051    4.76634e-05     0.00654816
30              8     -0.0668561       0.278104   -0.000209539     0.00712426
30              9      0.0514988       0.278686   -0.000218287     0.00730023
30             10     -0.0656568        0.27569    1.55509e-05     0.00724442
30             11      0.0727399        0.28233    4.11858e-05     0.00715418
30             12      0.0547078       0.280991    0.000298461     0.00714119
30             13     -0.0647061       0.276206   -0.000202054     0.00771925
30             14      0.0734067       0.277443   -0.000514495     0.00716708
30             15     -0.0718526       0.284011    8.00499e-05      0.0071969
30             16       -0.18662      0.0600764   -5.24631e-05    0.000832994
30             17       0.183599      0.0622053   -1.31078e-05    0.000824979
30             18      -0.182153       0.066199    4.94186e-05    0.000892411
30             19       0.184915      0.0589246   -4.22106e-05    0.000669917
30             20       0.183466      0.0666878   -2.50757e-05    0.000902283
30             21      -0.184694      0.0601822    1.79152e-06    0.000781567
