#i              j      <SS(i,j)>    sd(SS(i,j))    <TzTz(i,j)>  sd(TzTz(i,j))
15             17     -0.0211691      0.0109264        0.11962     0.00495037
15             18     0.00224694     0.00228521      -0.119626     0.00496103
15             19      0.0221233      0.0101337       0.119625     0.00495941
15             20       0.462456      0.0812068       0.110501     0.00603637
15             21    -0.00729961     0.00353796      -0.119601     0.00496066
15             22      -0.237043       0.030688       0.117654     0.00480524
15             23   -4.77549e-05     0.00107415      -0.119595     0.00494583
15             24      -0.837581      0.0629902      0.0469472      0.0148308
15             25    -0.00655322     0.00814333      -0.118675     0.00493237
15             26        0.66487      0.0556793      0.0117336     0.00234823
15             27     -0.0157861     0.00748378      -0.118656     0.00492046
15             28       0.453702      0.0716531       0.111008     0.00570857
15             29     0.00662317     0.00387903      -0.119596     0.00494848
15             30      -0.247018      0.0352885         0.1176     0.00483909
15             31    -0.00538714     0.00366716      -0.119612     0.00497159

16              0      0.0235482     0.00781083     -0.0184945       0.025216
16              1        0.01534     0.00558127     -0.0821388      0.0159955
16              2      0.0280906     0.00877993      0.0458865     0.00950943
16              3      0.0170572     0.00584139     -0.0682867     0.00905663
16              4      0.0277741     0.00880929       0.032667      0.0236002
16              5     0.00325965     0.00299593      -0.118383     0.00678578
16              6      0.0288925     0.00882281      0.0549023      0.0127278
16              7     0.00507391     0.00373566      -0.115785      0.0062257
16              8      0.0294717     0.00911798      0.0623403     0.00456845
16              9      0.0236478     0.00723464     0.00554454     0.00859504
16             10      0.0268181     0.00815769       0.036691      0.0130352
16             11      0.0236552     0.00726198     0.00858688     0.00887307
16             12      0.0276788     0.00878352      0.0308895      0.0240546
16             13     0.00384558     0.00349541      -0.121189     0.00534699
16             14      0.0288017     0.00878379      0.0543332       0.013832
16             15     0.00332473     0.00312124      -0.119632     0.00495006
16             16     0.00114662    0.000688896       0.249759    0.000154221
16             17    -2.4925e-05    3.36334e-05      -0.249734    0.000119073
16             18    0.000826407    0.000431144       0.249746    0.000124344
16             19   -0.000199661    0.000164176      -0.249743    0.000115733
16             20    0.000150679    0.000226633      -0.230636     0.00631413
16             21    -0.00017257    0.000559154       0.249693    0.000154703
16             22    4.27198e-05    0.000165818      -0.245636     0.00106811
16             23    0.000467266    0.000283038       0.249682    0.000171881
16             24    -0.00815362     0.00404857     -0.0982267      0.0318832
16             25     0.00397322     0.00193281       0.247762     0.00125305
16             26    -0.00782334     0.00429026     -0.0244378     0.00455628
16             27      0.0026833     0.00211059       0.247723     0.00124455
16             28    0.000480434    0.000374375      -0.231707     0.00522598
16             29    0.000708577    0.000449657       0.249684    0.000181967
16             30   -0.000441391    0.000329854      -0.245522     0.00118853
16             31   -0.000643422    0.000502969       0.249715    0.000181058

17              0     -0.0133639      0.0071238       0.018495      0.0252133
17              1     -0.0186697      0.0095902      0.0821312      0.0159981
17              2    -0.00723642     0.00391839     -0.0458821     0.00950935
17              3     -0.0179072     0.00916149      0.0682797     0.00905598
17              4    -0.00735384      0.0051365     -0.0326623      0.0235954
17              5     -0.0213025      0.0110246       0.118372     0.00678923
17              6     0.00398606     0.00369907     -0.0548957       0.012722
17              7     -0.0210568      0.0109065       0.115773     0.00622234
17              8     0.00145481     0.00248713     -0.0623339     0.00456754
17              9      0.0124592     0.00683985    -0.00554341     0.00859362
17             10     0.00851781     0.00517671     -0.0366866      0.0130316
17             11      0.0124059     0.00678421    -0.00858559     0.00887137
17             12    -0.00756788     0.00513154      -0.030885      0.0240504
17             13     -0.0213266      0.0110174       0.121177     0.00534715
17             14     0.00400642     0.00397777     -0.0543274      0.0138289
17             15     -0.0211691      0.0109264        0.11962     0.00495037
17             16    -2.4925e-05    3.36334e-05      -0.249734    0.000119073
17             17    0.000601554    0.000563395       0.249708    0.000188295
17             18   -2.25355e-05    2.80875e-05       -0.24972    0.000137127
17             19   -0.000540492    0.000385507       0.249718    0.000136905
17             20     -0.0103082     0.00573607       0.230612     0.00629928
17             21    9.89475e-06    4.32638e-05      -0.249667    0.000188113
17             22     0.00535577      0.0028624       0.245611     0.00107625
17             23    -1.9873e-07    9.81334e-06      -0.249657     0.00019042
17             24      0.0187141     0.00987817      0.0982192      0.0318859
17             25     3.8433e-07    6.18783e-05      -0.247737     0.00127283
17             26     -0.0143332     0.00761456      0.0244355     0.00455659
17             27   -6.28905e-05    6.73512e-05      -0.247697     0.00126316
17             28     -0.0101077     0.00560859       0.231682       0.005207
17             29    -2.8055e-05     3.8896e-05      -0.249659    0.000184502
17             30      0.0054788     0.00299932       0.245497     0.00119877
17             31    2.11165e-05     5.0337e-05       -0.24969    0.000188831

18              0      0.0223615     0.00956653     -0.0184943      0.0252141
18              1      0.0143008     0.00619037     -0.0821341      0.0159934
18              2      0.0268978      0.0113995       0.045884     0.00950845
18              3      0.0155371     0.00627312     -0.0682824     0.00905168
18              4      0.0265065      0.0111741      0.0326662      0.0235986
18              5     0.00224177     0.00178092      -0.118377     0.00678455
18              6      0.0280549      0.0121495      0.0548995       0.012727
18              7     0.00342658     0.00291949      -0.115779     0.00623293
18              8      0.0285204       0.012431      0.0623369     0.00456897
18              9      0.0233412      0.0104247     0.00554458     0.00859469
18             10      0.0263302      0.0116125      0.0366892      0.0130339
18             11       0.023489      0.0106629     0.00858652     0.00887184
18             12      0.0264959      0.0112803      0.0308892      0.0240545
18             13     0.00276813     0.00246058      -0.121183     0.00534855
18             14      0.0280799      0.0122387      0.0543307      0.0138311
18             15     0.00224694     0.00228521      -0.119626     0.00496103
18             16    0.000826407    0.000431144       0.249746    0.000124344
18             17   -2.25355e-05    2.80875e-05       -0.24972    0.000137127
18             18     0.00116527     0.00103403       0.249732    0.000202035
18             19   -0.000154557    0.000118731       -0.24973    0.000145627
18             20    0.000105559     0.00017552      -0.230624     0.00632028
18             21    4.25535e-05     0.00053779       0.249679    0.000183782
18             22   -3.29188e-05    0.000133492      -0.245623     0.00106166
18             23    0.000506083    0.000357814       0.249669     0.00018783
18             24    -0.00870242     0.00567249     -0.0982215      0.0318799
18             25     0.00447222     0.00287335       0.247749     0.00125581
18             26     -0.0091129     0.00594306     -0.0244367     0.00455728
18             27     0.00349608     0.00280749       0.247709      0.0012489
18             28    0.000428456    0.000318772      -0.231694     0.00522761
18             29     0.00060937    0.000344557       0.249671    0.000181916
18             30   -0.000383458    0.000274425      -0.245508     0.00117678
18             31   -0.000501129     0.00037764       0.249702    0.000191686

19              0     0.00815607     0.00756014      0.0184965      0.0252112
19              1      0.0164134     0.00906029      0.0821338      0.0159943
19              2    6.34308e-05     0.00562506     -0.0458832     0.00950463
19              3      0.0149327     0.00877994      0.0682819     0.00905277
19              4    0.000261138     0.00679393     -0.0326637      0.0235932
19              5       0.022456      0.0100154       0.118375      0.0067701
19              6      -0.012476     0.00578277     -0.0548989      0.0127259
19              7      0.0214863     0.00999506       0.115778     0.00623462
19              8    -0.00965686     0.00473512     -0.0623367     0.00457365
19              9     -0.0201728     0.00694981    -0.00554427     0.00859428
19             10     -0.0167554     0.00625386     -0.0366888      0.0130329
19             11     -0.0199813     0.00700773    -0.00858671     0.00887208
19             12     0.00081024     0.00683927     -0.0308876      0.0240501
19             13      0.0225038       0.010116       0.121181     0.00534844
19             14     -0.0124091     0.00601485     -0.0543304      0.0138315
19             15      0.0221233      0.0101337       0.119625     0.00495941
19             16   -0.000199661    0.000164176      -0.249743    0.000115733
19             17   -0.000540492    0.000385507       0.249718    0.000136905
19             18   -0.000154557    0.000118731       -0.24973    0.000145627
19             19    0.000878371    0.000645912       0.249727     0.00019497
19             20      0.0117623     0.00534696       0.230621     0.00629863
19             21    0.000295131    0.000226343      -0.249676    0.000175744
19             22    -0.00624767     0.00259069       0.245621     0.00106738
19             23   -6.89362e-05    5.88984e-05      -0.249666    0.000190289
19             24     -0.0199697     0.00867467      0.0982232      0.0318838
19             25    -0.00040469     0.00030395      -0.247746     0.00128383
19             26      0.0166847     0.00670292       0.024437     0.00455962
19             27     0.00039168    0.000297291      -0.247707     0.00127434
19             28       0.011389     0.00507744       0.231691     0.00520557
19             29    -0.00028503    0.000229017      -0.249668    0.000194408
19             30    -0.00607159     0.00269432       0.245506     0.00119614
19             31    0.000289667    0.000256821      -0.249699    0.000192006

20              0       0.288488      0.0975608      0.0164949      0.0231546
20              1       0.403845      0.0861154      0.0754703      0.0128094
20              2       0.146507      0.0321774     -0.0425048     0.00958347
20              3       0.385397      0.0775997      0.0628902     0.00724583
20              4       0.160053       0.103447     -0.0307449      0.0225549
20              5       0.464215      0.0833023       0.109335     0.00724432
20              6      -0.105684      0.0624658     -0.0509586      0.0127015
20              7       0.458577      0.0780444        0.10692     0.00649212
20              8     -0.0357106      0.0453639     -0.0575505     0.00432295
20              9      -0.283508      0.0593268    -0.00528413     0.00793664
20             10      -0.201537       0.063741     -0.0341619      0.0126318
20             11      -0.282741      0.0601275    -0.00807234     0.00816121
20             12        0.16601       0.104717     -0.0291063      0.0227616
20             13        0.46459      0.0826667       0.111991      0.0071688
20             14      -0.106758      0.0681912     -0.0504439      0.0136064
20             15       0.462456      0.0812068       0.110501     0.00603637
20             16    0.000150679    0.000226633      -0.230636     0.00631413
20             17     -0.0103082     0.00573607       0.230612     0.00629928
20             18    0.000105559     0.00017552      -0.230624     0.00632028
20             19      0.0117623     0.00534696       0.230621     0.00629863
20             20       0.231324      0.0760354       0.213136      0.0116488
20             21   -0.000357793    0.000296384      -0.230574     0.00628467
20             22       -0.11453      0.0123775       0.226805     0.00534755
20             23    -0.00021448    0.000171933      -0.230565     0.00630048
20             24      -0.407379      0.0941594      0.0899156      0.0271764
20             25     -0.0020008    0.000798728      -0.228763     0.00521988
20             26       0.313911      0.0426943      0.0225721     0.00426223
20             27   -0.000395203    0.000873848      -0.228727     0.00524637
20             28       0.225492      0.0702452       0.214096      0.0106512
20             29    0.000438643    0.000310056      -0.230566     0.00628846
20             30      -0.116627      0.0136765       0.226696     0.00523942
20             31   -0.000171257    0.000249488      -0.230595     0.00630576

21              0    -0.00753406      0.0100171     -0.0184931      0.0252091
21              1    -0.00694939     0.00699408     -0.0821187      0.0160022
21              2    -0.00787919      0.0116101      0.0458736     0.00950174
21              3    -0.00836265     0.00769303     -0.0682684       0.009055
21              4    -0.00759803      0.0113445      0.0326562      0.0235911
21              5    -0.00624977     0.00314789      -0.118351     0.00677701
21              6    -0.00518566       0.011299      0.0548853      0.0127138
21              7    -0.00751981     0.00390681      -0.115753     0.00621621
21              8     -0.0051635      0.0113918      0.0623234     0.00456271
21              9    -0.00163775     0.00897536     0.00554189     0.00859257
21             10    -0.00325672      0.0103185      0.0366789      0.0130255
21             11   -0.000960933     0.00878798     0.00858327     0.00886912
21             12    -0.00675878      0.0111682      0.0308784      0.0240453
21             13    -0.00592249     0.00354912      -0.121157     0.00534448
21             14    -0.00483815      0.0112933      0.0543166      0.0138194
21             15    -0.00729961     0.00353796      -0.119601     0.00496066
21             16    -0.00017257    0.000559154       0.249693    0.000154703
21             17    9.89475e-06    4.32638e-05      -0.249667    0.000188113
21             18    4.25535e-05     0.00053779       0.249679    0.000183782
21             19    0.000295131    0.000226343      -0.249676    0.000175744
21             20   -0.000357793    0.000296384      -0.230574     0.00628467
21             21     0.00146544     0.00104581       0.249626    0.000293879
21             22   -0.000306623    0.000218507      -0.245571     0.00108043
21             23    0.000175508    0.000261035       0.249616    0.000209128
21             24     -0.0016331     0.00375968     -0.0982044      0.0318854
21             25     0.00228967     0.00205646       0.247696     0.00128501
21             26    -0.00687631     0.00414052     -0.0244313     0.00455488
21             27     0.00412945     0.00226668       0.247657     0.00127721
21             28   -0.000465324    0.000416485      -0.231644     0.00519753
21             29   -0.000688166    0.000642595       0.249617    0.000212282
21             30    0.000441967    0.000404951      -0.245456     0.00122918
21             31    0.000708594    0.000682108       0.249649    0.000227028

22              0      -0.138533      0.0182849      0.0182773       0.024828
22              1      -0.203874      0.0217256      0.0808418      0.0160455
22              2     -0.0718706      0.0186706     -0.0451078     0.00924108
22              3      -0.194404      0.0220558      0.0671854      0.0090969
22              4     -0.0671966      0.0329575     -0.0320373      0.0231081
22              5      -0.238005      0.0295331       0.116431     0.00672752
22              6      0.0526901      0.0186275     -0.0539535      0.0123774
22              7      -0.235042      0.0315515       0.113875     0.00615917
22              8      0.0299767      0.0277231     -0.0613136     0.00452655
22              9       0.147773      0.0148858    -0.00542702     0.00845726
22             10       0.103432      0.0106147     -0.0360396      0.0127357
22             11       0.147054      0.0148458    -0.00842201     0.00873483
22             12     -0.0706183      0.0313085     -0.0302886       0.023592
22             13      -0.238607      0.0299487       0.119174     0.00494246
22             14      0.0523427      0.0214856     -0.0533894      0.0134753
22             15      -0.237043       0.030688       0.117654     0.00480524
22             16    4.27198e-05    0.000165818      -0.245636     0.00106811
22             17     0.00535577      0.0028624       0.245611     0.00107625
22             18   -3.29188e-05    0.000133492      -0.245623     0.00106166
22             19    -0.00624767     0.00259069       0.245621     0.00106738
22             20       -0.11453      0.0123775       0.226805     0.00534755
22             21   -0.000306623    0.000218507      -0.245571     0.00108043
22             22      0.0618582      0.0148068       0.241586     0.00209542
22             23     6.8586e-05    7.61527e-05      -0.245561     0.00108782
22             24        0.20863      0.0213669      0.0967264      0.0317204
22             25    0.000370288    0.000521438      -0.243676     0.00218634
22             26      -0.163776      0.0308718      0.0240296     0.00446177
22             27    -0.00137442    0.000699392      -0.243638     0.00217713
22             28       -0.11224      0.0119685       0.227862     0.00428681
22             29    8.15691e-05    0.000204516      -0.245563     0.00109545
22             30        0.06276      0.0155895       0.241473     0.00214445
22             31   -0.000221614    0.000238795      -0.245593     0.00107861

23              0      0.0115746      0.0050175     -0.0184911      0.0252094
23              1     0.00687269     0.00304427     -0.0821142      0.0159941
23              2      0.0143383     0.00610821      0.0458726     0.00950827
23              3     0.00753209     0.00308819     -0.0682661     0.00905592
23              4      0.0141393     0.00609446      0.0326552      0.0235901
23              5   -3.88335e-05    0.000854098      -0.118347     0.00678622
23              6      0.0155783     0.00688607      0.0548847      0.0127213
23              7    0.000684431      0.0014548      -0.115749     0.00621975
23              8      0.0158921     0.00697412       0.062321     0.00456579
23              9      0.0135628     0.00613118     0.00554246      0.0085918
23             10      0.0149381     0.00667419      0.0366793      0.0130297
23             11      0.0136832     0.00618437     0.00858416      0.0088694
23             12      0.0142884     0.00629472      0.0308787      0.0240457
23             13    0.000364424    0.000944303      -0.121152     0.00534479
23             14      0.0156264     0.00690725      0.0543162       0.013826
23             15   -4.77549e-05     0.00107415      -0.119595     0.00494583
23             16    0.000467266    0.000283038       0.249682    0.000171881
23             17    -1.9873e-07    9.81334e-06      -0.249657     0.00019042
23             18    0.000506083    0.000357814       0.249669     0.00018783
23             19   -6.89362e-05    5.88984e-05      -0.249666    0.000190289
23             20    -0.00021448    0.000171933      -0.230565     0.00630048
23             21    0.000175508    0.000261035       0.249616    0.000209128
23             22     6.8586e-05    7.61527e-05      -0.245561     0.00108782
23             23    0.000394328      0.0003602       0.249606    0.000315307
23             24    -0.00458216     0.00298642     -0.0981989      0.0318798
23             25     0.00278337     0.00164295       0.247686     0.00127467
23             26    -0.00627739     0.00362461     -0.0244302     0.00455513
23             27     0.00245656     0.00169002       0.247646     0.00126632
23             28   -3.60887e-05    0.000127805      -0.231635     0.00520522
23             29    0.000270763    0.000165508       0.249607    0.000242908
23             30     -4.459e-05    9.73728e-05      -0.245446     0.00120522
23             31    -0.00019359    0.000140266       0.249638    0.000201772

24              0      -0.720695      0.0269121      0.0103562      0.0108035
24              1      -0.853918      0.0215502      0.0342067      0.0164146
24              2       -0.51129      0.0961243     -0.0173544     0.00519817
24              3      -0.828312      0.0201497      0.0276944      0.0114452
24              4      -0.522544      0.0501723    -0.00994125      0.0062196
24              5      -0.843137       0.060989       0.046482      0.0155267
24              6     -0.0824886        0.19274     -0.0203807     0.00538068
24              7      -0.842245      0.0606341      0.0456088      0.0147614
24              8      -0.192988      0.0330433     -0.0246628     0.00818173
24              9        0.28151       0.145182    -0.00142916     0.00352226
24             10       0.104416       0.178132     -0.0131035     0.00435333
24             11       0.278524       0.145857    -0.00273106      0.0038547
24             12      -0.535482      0.0494749    -0.00932833     0.00761373
24             13      -0.855444      0.0462545      0.0472889      0.0143519
24             14      -0.082314       0.202517     -0.0201277     0.00581635
24             15      -0.837581      0.0629902      0.0469472      0.0148308
24             16    -0.00815362     0.00404857     -0.0982267      0.0318832
24             17      0.0187141     0.00987817      0.0982192      0.0318859
24             18    -0.00870242     0.00567249     -0.0982215      0.0318799
24             19     -0.0199697     0.00867467      0.0982232      0.0318838
24             20      -0.407379      0.0941594      0.0899156      0.0271764
24             21     -0.0016331     0.00375968     -0.0982044      0.0318854
24             22        0.20863      0.0213669      0.0967264      0.0317204
24             23    -0.00458216     0.00298642     -0.0981989      0.0318798
24             24       0.824416      0.0387162       0.042703      0.0241384
24             25     -0.0476678      0.0348156     -0.0975939      0.0320278
24             26      -0.460034      0.0923427      0.0096395     0.00337869
24             27     -0.0437844      0.0331869     -0.0975763      0.0320192
24             28      -0.400959      0.0853809      0.0904671      0.0277157
24             29    -0.00593866     0.00327846     -0.0982005      0.0318819
24             30        0.21491       0.026139      0.0966926      0.0317434
24             31     0.00408493      0.0026632     -0.0982113      0.0318791

25              0      0.0997717      0.0416641     -0.0184678      0.0250131
25              1      0.0575701      0.0253079     -0.0815508      0.0162145
25              2       0.120015       0.037919      0.0454891     0.00925856
25              3      0.0600183      0.0204141     -0.0677692     0.00919358
25              4       0.121005       0.044049      0.0323003      0.0232484
25              5    -0.00521525     0.00668998      -0.117431     0.00664195
25              6       0.132549      0.0419084       0.054423      0.0124866
25              7   -0.000920931      0.0116913      -0.114866     0.00633057
25              8        0.13475      0.0407365      0.0618505     0.00465036
25              9       0.117825      0.0380603     0.00547756     0.00853244
25             10        0.12893      0.0421933      0.0363535      0.0128391
25             11       0.119004      0.0382319     0.00849888      0.0088131
25             12       0.123076      0.0456927      0.0305448      0.0237579
25             13     0.00124396     0.00620967      -0.120207       0.005042
25             14       0.133433       0.041663      0.0538586      0.0136079
25             15    -0.00655322     0.00814333      -0.118675     0.00493237
25             16     0.00397322     0.00193281       0.247762     0.00125305
25             17     3.8433e-07    6.18783e-05      -0.247737     0.00127283
25             18     0.00447222     0.00287335       0.247749     0.00125581
25             19    -0.00040469     0.00030395      -0.247746     0.00128383
25             20     -0.0020008    0.000798728      -0.228763     0.00521988
25             21     0.00228967     0.00205646       0.247696     0.00128501
25             22    0.000370288    0.000521438      -0.243676     0.00218634
25             23     0.00278337     0.00164295       0.247686     0.00127467
25             24     -0.0476678      0.0348156     -0.0975939      0.0320278
25             25       0.028994      0.0177484       0.245787     0.00249197
25             26     -0.0644784      0.0355956     -0.0242468     0.00454395
25             27      0.0269596       0.017355       0.245747     0.00243796
25             28   -0.000608356    0.000560044      -0.229829     0.00411445
25             29     0.00187484    0.000900881       0.247687     0.00128135
25             30   -2.25867e-07    0.000548895      -0.243563     0.00229461
25             31    -0.00127901    0.000729515       0.247718     0.00127995

26              0       0.191861         0.1313     0.00190483     0.00227938
26              1       0.447892      0.0575099     0.00801245     0.00200993
26              2     -0.0307862      0.0705197    -0.00444206    0.000993774
26              3       0.419841      0.0427983     0.00666518     0.00149978
26              4     -0.0395846       0.176563    -0.00323277     0.00212235
26              5       0.662879      0.0547807      0.0115166     0.00196064
26              6      -0.398996      0.0462494    -0.00547115     0.00180926
26              7       0.648985      0.0652289       0.011378     0.00242692
26              8      -0.335765       0.144162    -0.00614655     0.00143164
26              9      -0.630273      0.0805202   -0.000618021    0.000872093
26             10      -0.531251      0.0609538    -0.00369053     0.00155009
26             11      -0.632373      0.0792541   -0.000925572     0.00092055
26             12     -0.0366727       0.177931    -0.00312616     0.00228005
26             13       0.650164      0.0439568      0.0118855     0.00238418
26             14        -0.4013      0.0440065      -0.005453     0.00193142
26             15        0.66487      0.0556793      0.0117336     0.00234823
26             16    -0.00782334     0.00429026     -0.0244378     0.00455628
26             17     -0.0143332     0.00761456      0.0244355     0.00455659
26             18     -0.0091129     0.00594306     -0.0244367     0.00455728
26             19      0.0166847     0.00670292       0.024437     0.00455962
26             20       0.313911      0.0426943      0.0225721     0.00426223
26             21    -0.00687631     0.00414052     -0.0244313     0.00455488
26             22      -0.163776      0.0308718      0.0240296     0.00446177
26             23    -0.00627739     0.00362461     -0.0244302     0.00455513
26             24      -0.460034      0.0923427      0.0096395     0.00337869
26             25     -0.0644784      0.0355956     -0.0242468     0.00454395
26             26       0.583827        0.12214     0.00247429    0.000845037
26             27     -0.0609945       0.034426     -0.0242424     0.00454154
26             28       0.304871      0.0396364        0.02267     0.00423745
26             29    -0.00224614     0.00121109     -0.0244305     0.00455462
26             30      -0.167594      0.0343751      0.0240174     0.00445344
26             31     0.00145932    0.000774017     -0.0244341     0.00455858

27              0      0.0634343      0.0374073     -0.0184629      0.0250103
27              1       0.033097       0.022636     -0.0815375      0.0162096
27              2      0.0767787      0.0372966      0.0454827     0.00926247
27              3      0.0318494      0.0189945     -0.0677592     0.00919415
27              4      0.0782439      0.0402291      0.0322964      0.0232468
27              5     -0.0132448     0.00867902      -0.117415     0.00668495
27              6      0.0895576      0.0392803      0.0544148      0.0124867
27              7     -0.0123034       0.010953      -0.114849     0.00634551
27              8      0.0916694      0.0397389      0.0618411     0.00465425
27              9      0.0843221      0.0359827     0.00547681     0.00853156
27             10      0.0900924      0.0393561      0.0363478      0.0128371
27             11      0.0863301      0.0358953     0.00849694     0.00881017
27             12      0.0816127      0.0422637      0.0305414      0.0237568
27             13    -0.00671527     0.00602847      -0.120189     0.00506344
27             14      0.0910617      0.0387514      0.0538504      0.0136084
27             15     -0.0157861     0.00748378      -0.118656     0.00492046
27             16      0.0026833     0.00211059       0.247723     0.00124455
27             17   -6.28905e-05    6.73512e-05      -0.247697     0.00126316
27             18     0.00349608     0.00280749       0.247709      0.0012489
27             19     0.00039168    0.000297291      -0.247707     0.00127434
27             20   -0.000395203    0.000873848      -0.228727     0.00524637
27             21     0.00412945     0.00226668       0.247657     0.00127721
27             22    -0.00137442    0.000699392      -0.243638     0.00217713
27             23     0.00245656     0.00169002       0.247646     0.00126632
27             24     -0.0437844      0.0331869     -0.0975763      0.0320192
27             25      0.0269596       0.017355       0.245747     0.00243796
27             26     -0.0609945       0.034426     -0.0242424     0.00454154
27             27      0.0297173      0.0180939       0.245709     0.00247581
27             28     0.00037652    0.000551941      -0.229793     0.00413328
27             29    2.06518e-05    0.000985263       0.247648     0.00127433
27             30   -0.000181273    0.000436354      -0.243524     0.00228384
27             31    0.000438627    0.000902542       0.247679     0.00127513

28              0       0.290435      0.0903661      0.0166615      0.0232934
28              1       0.400716      0.0773207      0.0758879      0.0132271
28              2       0.154309      0.0312187     -0.0426767     0.00946852
28              3        0.38343      0.0696197      0.0632103     0.00745573
28              4       0.165959      0.0982478     -0.0307841      0.0225548
28              5        0.45534      0.0738089       0.109838     0.00699041
28              6     -0.0914276      0.0585905     -0.0511391      0.0125591
28              7       0.450606      0.0694611       0.107411     0.00621251
28              8      -0.024509       0.045802     -0.0578157     0.00421785
28              9      -0.268023      0.0529339    -0.00527358     0.00797542
28             10      -0.186266      0.0584699     -0.0342611      0.0125728
28             11      -0.267283      0.0534782    -0.00807712     0.00820762
28             12       0.171656       0.099143     -0.0291287      0.0227851
28             13       0.455847      0.0724496       0.112493     0.00671286
28             14     -0.0924208      0.0640343     -0.0506142      0.0134786
28             15       0.453702      0.0716531       0.111008     0.00570857
28             16    0.000480434    0.000374375      -0.231707     0.00522598
28             17     -0.0101077     0.00560859       0.231682       0.005207
28             18    0.000428456    0.000318772      -0.231694     0.00522761
28             19       0.011389     0.00507744       0.231691     0.00520557
28             20       0.225492      0.0702452       0.214096      0.0106512
28             21   -0.000465324    0.000416485      -0.231644     0.00519753
28             22       -0.11224      0.0119685       0.227862     0.00428681
28             23   -3.60887e-05    0.000127805      -0.231635     0.00520522
28             24      -0.400959      0.0853809      0.0904671      0.0277157
28             25   -0.000608356    0.000560044      -0.229829     0.00411445
28             26       0.304871      0.0396364        0.02267     0.00423745
28             27     0.00037652    0.000551941      -0.229793     0.00413328
28             28       0.220318       0.065374       0.215067     0.00969427
28             29    0.000745552    0.000521904      -0.231636     0.00520029
28             30      -0.114579      0.0137602       0.227754     0.00420995
28             31   -0.000446485    0.000487484      -0.231666     0.00521755

29              0       0.021757     0.00994957     -0.0184899      0.0252058
29              1      0.0155516     0.00745962     -0.0821146      0.0159933
29              2      0.0252785      0.0111507       0.045872     0.00950138
29              3      0.0174488     0.00843981     -0.0682668     0.00905828
29              4      0.0247838      0.0109488       0.032655      0.0235886
29              5     0.00616368     0.00377889      -0.118346      0.0067504
29              6      0.0242083      0.0102971      0.0548853      0.0127206
29              7     0.00772798      0.0041978      -0.115749     0.00620917
29              8      0.0245072       0.010309      0.0623214     0.00456477
29              9       0.018169     0.00733468     0.00554189      0.0085916
29             10      0.0215396     0.00894258      0.0366788      0.0130279
29             11      0.0179083     0.00721133     0.00858448     0.00887151
29             12      0.0242866      0.0105917      0.0308787      0.0240449
29             13       0.006315     0.00398595      -0.121152     0.00533824
29             14      0.0239528      0.0101089      0.0543151      0.0138201
29             15     0.00662317     0.00387903      -0.119596     0.00494848
29             16    0.000708577    0.000449657       0.249684    0.000181967
29             17    -2.8055e-05     3.8896e-05      -0.249659    0.000184502
29             18     0.00060937    0.000344557       0.249671    0.000181916
29             19    -0.00028503    0.000229017      -0.249668    0.000194408
29             20    0.000438643    0.000310056      -0.230566     0.00628846
29             21   -0.000688166    0.000642595       0.249617    0.000212282
29             22    8.15691e-05    0.000204516      -0.245563     0.00109545
29             23    0.000270763    0.000165508       0.249607    0.000242908
29             24    -0.00593866     0.00327846     -0.0982005      0.0318819
29             25     0.00187484    0.000900881       0.247687     0.00128135
29             26    -0.00224614     0.00121109     -0.0244305     0.00455462
29             27    2.06518e-05    0.000985263       0.247648     0.00127433
29             28    0.000745552    0.000521904      -0.231636     0.00520029
29             29     0.00115925     0.00113667       0.249609    0.000336183
29             30   -0.000650307    0.000491689      -0.245448     0.00121187
29             31   -0.000795048    0.000718944        0.24964    0.000228338

30              0      -0.155174      0.0211878      0.0182771      0.0248162
30              1      -0.218159      0.0253539      0.0808101      0.0160741
30              2     -0.0902058      0.0189411      -0.045083      0.0092093
30              3       -0.21016      0.0262141      0.0671531     0.00909061
30              4      -0.084337       0.036191     -0.0320129      0.0230951
30              5      -0.247521      0.0351717       0.116378     0.00674768
30              6      0.0376578      0.0175067     -0.0539191       0.012336
30              7       -0.24596      0.0354124       0.113822     0.00616187
30              8      0.0149722      0.0327507     -0.0612844     0.00451482
30              9       0.139196      0.0200297    -0.00542052      0.0084558
30             10       0.091487      0.0117477     -0.0360133       0.012709
30             11       0.138739      0.0191152    -0.00841065     0.00872625
30             12     -0.0872052       0.034438     -0.0302624      0.0235762
30             13      -0.247772      0.0351187       0.119118     0.00495982
30             14      0.0374879      0.0195936     -0.0533552      0.0134433
30             15      -0.247018      0.0352885         0.1176     0.00483909
30             16   -0.000441391    0.000329854      -0.245522     0.00118853
30             17      0.0054788     0.00299932       0.245497     0.00119877
30             18   -0.000383458    0.000274425      -0.245508     0.00117678
30             19    -0.00607159     0.00269432       0.245506     0.00119614
30             20      -0.116627      0.0136765       0.226696     0.00523942
30             21    0.000441967    0.000404951      -0.245456     0.00122918
30             22        0.06276      0.0155895       0.241473     0.00214445
30             23     -4.459e-05    9.73728e-05      -0.245446     0.00120522
30             24        0.21491       0.026139      0.0966926      0.0317434
30             25   -2.25867e-07    0.000548895      -0.243563     0.00229461
30             26      -0.167594      0.0343751      0.0240174     0.00445344
30             27   -0.000181273    0.000436354      -0.243524     0.00228384
30             28      -0.114579      0.0137602       0.227754     0.00420995
