#i              j      <SS(i,j)>    sd(SS(i,j))    <TzTz(i,j)>  sd(TzTz(i,j))
4             43      0.0372809              0    -3.3154e-05              0
4             44     -0.0013685     0.00643748     0.00296306      0.0236012
4             45      0.0117205    2.02308e-09    9.31038e-05              0
4             46     0.00347468     0.00412067      -0.100076      0.0157308
4             47     -0.0193312    4.46039e-09    7.94429e-05    6.92651e-12
4             48   -8.77853e-05      0.0017357   -3.58724e-05    5.66043e-05
4             49     -0.0131104     0.00745221       0.075527      0.0135506
4             50     -0.0530079     1.0841e-08    -1.7247e-05              0
4             51    -0.00251332     0.00225954     -0.0997325      0.0117224
4             52     -0.0287511              0    3.45712e-05    5.71609e-12
4             53    -0.00749354     0.00286995     -0.0752352      0.0196179
4             54     0.00918281    1.33963e-05     -0.0110448    0.000522362
4             55      0.0419292              0    1.84605e-05              0
4             56     0.00222524     0.00281698     -0.0285466       0.013717
4             57     -0.0769933     0.00132772    0.000293345    0.000110277
4             58    -0.00265891     0.00140975     -0.0736537     0.00541279
4             59      0.0207968              0    4.77284e-05    1.12865e-11
4             60     -0.0249879    4.26786e-09   -9.26889e-05    2.39596e-11
4             61     -0.0175518     0.00523924      0.0720409      0.0197294
4             62      -0.014511     0.00358464   -0.000173696    5.56377e-06
4             63     0.00426966     0.00208857     -0.0731621      0.0129322
4             64        0.01388              0   -0.000119666    1.27977e-11
4             65     -0.0103892     0.00213323     -0.0431521      0.0124616
4             66      0.0156989     0.00428448     0.00946972      0.0246009
4             67      0.0704103              0    0.000270251              0
4             68    -0.00243202    0.000687207      -0.114401     0.00320101
4             69     -0.0430158    3.05355e-09    5.35406e-05              0
4             70     -0.0127404     0.00286928       0.100991      0.0103463
4             71     0.00633153    1.14063e-09   -0.000243214              0

5              0        0.99862              0      0.0605695     7.5661e-09
5              1       0.997491    2.00751e-07      0.0618914    1.49737e-08
5              2       0.998141    1.12501e-07      0.0618406              0
5              3       0.998909              0      0.0624191    5.47028e-09
5              4       0.999288              0      0.0612631              0
5              5       0.999029    1.54139e-07      0.0600083    1.19086e-08
5              6       0.997439    0.000827551      0.0605812    0.000157149
5              7       0.997235              0      0.0619962              0
5              8       0.996974    1.26879e-07      0.0620052              0
5              9       0.998313    0.000405359      0.0612201    0.000247143
