#i              j      <SS(i,j)>    sd(SS(i,j))    <TzTz(i,j)>  sd(TzTz(i,j))
3             26    -0.00675944        0.28701     -0.0003864      0.0463536
3             27     0.00227006       0.282389     0.00297949      0.0489313
3             28     0.00241808       0.273876    -0.00386879      0.0454122
3             29      0.0227982       0.290037   -0.000519275      0.0461997
3             30    -0.00798447       0.291528    -0.00115439      0.0456638
3             31      0.0115567        0.27917    0.000207271      0.0473021

4              0     -0.0022387       0.288351     0.00245986      0.0459886
4              1   -0.000762794       0.293453    0.000207085      0.0412502
4              2      0.0105085       0.289923    -0.00181719      0.0427097
4              3    -0.00379151       0.300285     0.00199191      0.0443958
4              4       0.502551       0.285697      0.0445453      0.0499807
4              5   -0.000371231       0.284099   -0.000152677      0.0462666
4              6      0.0108207       0.286288     0.00234447      0.0435419
4              7     -0.0156917       0.290351   -0.000325601      0.0425843
4              8      0.0135979       0.290608    0.000508397      0.0416037
4              9     0.00173925       0.292791   -0.000992966      0.0409732
4             10     -0.0169286       0.293751     0.00144991      0.0453088
4             11     -0.0147837         0.2865     0.00125982      0.0450715
4             12     -0.0141242       0.286937     0.00257246      0.0446807
4             13     0.00304913       0.288688    -0.00307799      0.0444842
4             14      0.0193014       0.281276   -0.000615257      0.0439876
4             15    0.000313162       0.279659    -0.00176393      0.0446247
4             16     -0.0110269       0.299053    0.000692358      0.0453286
4             17      0.0220399       0.290861     0.00099621      0.0486696
4             18    0.000287397       0.278455     0.00130264      0.0476774
4             19     -0.0213085       0.288194    0.000347489      0.0501577
4             20      0.0196193       0.298896     0.00100985      0.0508238
4             21      0.0211186       0.281724    -0.00160521      0.0487941
4             22     -0.0130226       0.277943    0.000666543      0.0480793
4             23     0.00719417        0.28137    -0.00058984      0.0478547
4             24     0.00747621       0.282506    0.000254415      0.0522334
4             25     0.00210873       0.297843     0.00294723      0.0454968
4             26    0.000112296       0.288948    -0.00209652      0.0475371
4             27     0.00247971       0.281259     0.00198033      0.0522256
4             28      -0.015529       0.269459   -5.34548e-05      0.0474654
4             29     -0.0052798       0.298794     0.00194434      0.0465817
4             30    -0.00154828        0.28875   -0.000908625      0.0476671
4             31    -0.00520488       0.279427   -0.000762306      0.0482018

5              0      0.0152006       0.281389    0.000276361      0.0457452
5              1     -0.0186979       0.294905   -0.000570741      0.0410845
5              2     0.00281426       0.300423     0.00333171      0.0447567
5              3      0.0112596       0.277582     0.00106455      0.0421215
5              4   -0.000371231       0.284099   -0.000152677      0.0462666
5              5       0.483355       0.282955      0.0458171      0.0501508
5              6    -0.00279989       0.272756    -0.00239174      0.0453831
5              7    -0.00454882       0.274333    0.000704459      0.0433679
5              8     0.00982542       0.274941     0.00263423      0.0439456
5              9    -0.00890861       0.297404   -0.000790102      0.0420455
5             10     0.00551209       0.284625    0.000691803      0.0448513
5             11    -0.00160275       0.281467     0.00122079      0.0468827
5             12     0.00417274       0.279062    0.000783204      0.0467656
5             13      0.0181878       0.288957    -0.00156532      0.0457154
5             14   -0.000477011       0.282221    0.000879307      0.0439858
5             15      0.0102357       0.270032    0.000124665      0.0470757
5             16     -0.0072135       0.275825    -5.0308e-05      0.0476571
5             17     -0.0194875       0.275205    6.17978e-05      0.0504571
5             18      0.0108652       0.287426     0.00152253      0.0489963
5             19    -0.00338919       0.270289   -0.000134949      0.0481817
5             20     0.00269617       0.286331   -0.000117809      0.0520092
5             21     0.00713689       0.260536   -0.000979777      0.0502886
5             22      0.0232989       0.272667     0.00239754      0.0476793
5             23     -0.0353045       0.274674    0.000559573      0.0503453
5             24    -0.00943747       0.277836    0.000763033      0.0512708
5             25    -0.00132712       0.286188    -0.00238622      0.0492399
5             26   -0.000388072       0.289456    0.000937743      0.0473575
5             27    -0.00491069        0.26962    -0.00330546      0.0498194
5             28     0.00542136       0.274638    -0.00311892       0.048475
5             29     0.00159351       0.288826     0.00100947      0.0466016
5             30     -0.0118495       0.273875     -0.0022656      0.0457503
5             31     0.00952748       0.274436     0.00196468       0.051525

6              0    0.000945948       0.281898    -0.00131014      0.0434268
6              1     -0.0170634       0.277651   -0.000550424      0.0387889
6              2    -0.00222558       0.279881     0.00132014      0.0451683
6              3     -0.0127608       0.277123     0.00097452      0.0426576
6              4      0.0108207       0.286288     0.00234447      0.0435419
6              5    -0.00279989       0.272756    -0.00239174      0.0453831
6              6       0.474725       0.290282      0.0453431      0.0510794
6              7     0.00166034       0.279245     0.00370057      0.0422377
6              8   -0.000752602       0.281407   -0.000105542       0.042002
6              9     -0.0126932       0.291412    -0.00160757      0.0439505
6             10     0.00432342       0.287229   -0.000268981      0.0446074
6             11    -0.00412358       0.281872    -0.00262776      0.0456296
6             12     -0.0134256       0.284513    -0.00302877      0.0441636
6             13      0.0154503       0.277003   -0.000782815      0.0451861
6             14      0.0218823        0.26733   -0.000813625      0.0451888
6             15     -0.0125773       0.276128     0.00129301      0.0453663
6             16     -0.0102884       0.270487     -0.0013769      0.0477824
6             17      0.0152057       0.282603    -0.00107539      0.0489534
6             18     -0.0102306       0.271321     0.00133083      0.0486786
6             19     -0.0136917        0.27021     0.00233339       0.050364
6             20       0.011972       0.281711    -0.00116983      0.0501925
6             21    -0.00961266       0.265197    -0.00325171       0.049342
6             22      0.0208605       0.274216     0.00273883      0.0465563
6             23     -0.0288993        0.28061    -0.00105955      0.0472631
6             24    6.88959e-07       0.264012    -0.00252445      0.0508769
6             25     -0.0138739       0.287574     0.00517789      0.0476875
6             26      0.0205334       0.279623    -0.00636384      0.0485144
6             27     0.00807701       0.282509    -0.00389117      0.0507089
6             28     -0.0166528       0.279543     3.7426e-05       0.048681
6             29      0.0127256       0.278614     0.00123642      0.0491196
6             30    -0.00725969       0.285703    -0.00154334      0.0462527
6             31     -0.0103434       0.273182   -0.000111348       0.047247

7              0     0.00642323       0.282305     0.00109463      0.0430285
7              1     0.00350341       0.280942   -0.000835641      0.0403521
7              2    -0.00900412       0.285064     0.00108513      0.0417967
7              3    -0.00807139       0.296144   -0.000103284      0.0425951
7              4     -0.0156917       0.290351   -0.000325601      0.0425843
7              5    -0.00454882       0.274333    0.000704459      0.0433679
7              6     0.00166034       0.279245     0.00370057      0.0422377
7              7       0.502102       0.289454      0.0437397      0.0483112
7              8      0.0193332       0.281067    -0.00167536      0.0408076
7              9    -0.00521382       0.293721    -0.00114273      0.0407196
7             10    -0.00572872       0.280565   -0.000959249      0.0435668
7             11    -0.00153222       0.271372    0.000874791       0.044924
7             12      0.0172561       0.286424   -0.000196461      0.0439484
7             13     0.00266983       0.286163   -0.000489436      0.0445697
7             14      0.0104382        0.28874     0.00108783      0.0421576
7             15     0.00870413       0.274543    0.000735147      0.0440713
7             16     -0.0110525       0.281839    -0.00211065      0.0453921
7             17     -0.0128852       0.290889   -0.000131201      0.0498811
7             18     0.00951871       0.288593     0.00360586      0.0477697
7             19      0.0115436       0.289773    -0.00162518      0.0495865
7             20     -0.0049112        0.29618   -0.000547949      0.0475588
7             21    -0.00591984       0.274309    -0.00158547      0.0484516
7             22    -0.00270938       0.277347     0.00222739      0.0464244
7             23     0.00632374       0.279568     0.00181732       0.050671
7             24     -0.0130036       0.277198     0.00221731      0.0498844
7             25      0.0116196       0.301904   -0.000745894       0.046192
7             26     -0.0117131       0.286323   -0.000633525      0.0460094
7             27     -0.0222736       0.295201    8.32566e-05      0.0482242
7             28      0.0236722       0.291105     0.00231999      0.0458466
7             29     -0.0254853       0.298859   -0.000844342      0.0466439
7             30     -0.0256455       0.291799    -0.00175538      0.0452719
7             31    -0.00436478       0.284801   -5.11464e-05       0.049249

8              0     -0.0175946       0.282037    -0.00252854      0.0406496
8              1      -0.017069       0.284961    0.000229983       0.040903
8              2      0.0130544       0.294038    7.78955e-05      0.0402716
8              3     -0.0141533       0.271578    0.000593669      0.0404454
8              4      0.0135979       0.290608    0.000508397      0.0416037
8              5     0.00982542       0.274941     0.00263423      0.0439456
8              6   -0.000752602       0.281407   -0.000105542       0.042002
8              7      0.0193332       0.281067    -0.00167536      0.0408076
8              8       0.499078        0.29483      0.0394339      0.0510273
8              9      0.0200393       0.287594    0.000571127      0.0381527
8             10      0.0014383       0.291363    0.000219461      0.0427822
8             11     -0.0075939       0.273418    0.000743353      0.0428595
8             12     0.00702422        0.29546     0.00123355      0.0433088
8             13      0.0107774       0.283339    -0.00124126      0.0417864
8             14    -0.00160363         0.2779   -0.000159949      0.0419214
8             15      0.0230472        0.27869    -0.00147957      0.0432195
8             16   -0.000685209       0.304635   -0.000309277      0.0436323
8             17     0.00772872        0.28473     -0.0010081      0.0481963
8             18     -0.0107789       0.286143    0.000611716      0.0451398
8             19     0.00876664       0.287419    0.000771159      0.0465046
8             20      -0.028773       0.293091    0.000445734      0.0457102
8             21     -0.0203504       0.277998   -0.000502374      0.0480013
8             22    -0.00440405       0.277839    0.000532617      0.0440511
8             23      0.0264124       0.284058     0.00122343      0.0462228
8             24       0.028405        0.28032    -0.00293999      0.0461092
8             25     0.00239735        0.29544     0.00462719      0.0434946
8             26      -0.015519       0.268721     0.00180601       0.042309
8             27      0.0138863       0.278133   -0.000669038      0.0484578
8             28    -0.00881557       0.285408   -0.000352845      0.0439832
8             29     -0.0147158       0.295904     0.00109126      0.0475628
8             30      0.0166235       0.285674    -0.00169256      0.0426606
8             31    -0.00273154        0.28452   -0.000613246      0.0479257

9              0     -0.0213023       0.281429    0.000240449      0.0413819
9              1    -0.00377304       0.289663     0.00294969      0.0405028
9              2      -0.012368       0.293135    -0.00028689      0.0402679
9              3     0.00892205       0.286967    -0.00137118      0.0378333
9              4     0.00173925       0.292791   -0.000992966      0.0409732
9              5    -0.00890861       0.297404   -0.000790102      0.0420455
9              6     -0.0126932       0.291412    -0.00160757      0.0439505
9              7    -0.00521382       0.293721    -0.00114273      0.0407196
9              8      0.0200393       0.287594    0.000571127      0.0381527
9              9       0.507167       0.294414      0.0400058      0.0479216
9             10     -0.0113382       0.293677    -0.00389214      0.0437873
9             11      0.0225511       0.282207    0.000445259      0.0431325
9             12      0.0225134       0.286912     -0.0018249      0.0427834
9             13     0.00972922       0.291728   -0.000359133      0.0394571
9             14       0.018875        0.28632       0.001794       0.040249
9             15     0.00387686         0.2917     0.00090173      0.0403755
9             16       0.002182       0.295502    -0.00268225      0.0430031
9             17     -0.0125887       0.284686     0.00280623      0.0478542
9             18    -0.00581036       0.282753    -0.00156536       0.046442
9             19      0.0269224       0.290424    -0.00201287      0.0495561
9             20     -0.0086279       0.292862   -0.000855423       0.048685
9             21     -0.0255122       0.282279    -0.00296743      0.0460611
9             22    -0.00529439       0.292939     0.00189399      0.0444492
9             23     0.00366187       0.292713    0.000208323      0.0465551
9             24     0.00391514       0.278539    -0.00376562      0.0510712
9             25     -0.0046187       0.307995     0.00108853      0.0441978
9             26      0.0189588       0.293708    -0.00109989      0.0437655
9             27    -0.00109575       0.289891   -0.000658031      0.0459121
9             28     -0.0122322       0.290467    -0.00022015      0.0442593
9             29      0.0144687       0.289577     0.00245736      0.0434177
9             30      0.0284488       0.287587   -0.000284686      0.0440285
9             31     -0.0182283       0.277748    -0.00406799      0.0453223

10              0     0.00763839       0.283953    0.000931479       0.044187
10              1     -0.0351465       0.290851    -0.00131309      0.0430621
10              2     0.00637208        0.28604    0.000312363      0.0427507
10              3     -0.0103632       0.285451     0.00102105      0.0424061
10              4     -0.0169286       0.293751     0.00144991      0.0453088
10              5     0.00551209       0.284625    0.000691803      0.0448513
10              6     0.00432342       0.287229   -0.000268981      0.0446074
10              7    -0.00572872       0.280565   -0.000959249      0.0435668
10              8      0.0014383       0.291363    0.000219461      0.0427822
10              9     -0.0113382       0.293677    -0.00389214      0.0437873
10             10       0.494966       0.291996      0.0440982      0.0491765
10             11      0.0197596       0.279132    0.000480854      0.0449869
10             12      0.0259701       0.276001     -0.0018824      0.0444569
10             13      0.0228773        0.28914     -0.0015589      0.0420468
10             14    -0.00257808       0.282718    -0.00319781      0.0429425
10             15      0.0274525       0.289923    -0.00228614       0.044384
10             16      0.0174795       0.285695     0.00167071      0.0468427
10             17     0.00780146       0.285453     0.00336358       0.051172
10             18     -0.0156029       0.284683     0.00201096      0.0465076
10             19     -0.0085914       0.280306      0.0037727      0.0509722
10             20    -0.00695446       0.290709   -0.000682742      0.0485032
10             21      0.0129106        0.28578     0.00141084      0.0497802
10             22      0.0120735       0.280478     0.00241726      0.0482608
10             23    -0.00180357       0.284837     0.00137283      0.0477315
10             24     0.00440558       0.262782    0.000928419      0.0487553
10             25    -0.00473546       0.295996     0.00262688       0.046245
10             26      0.0187815       0.285446    -0.00244525      0.0473946
10             27     -0.0108078       0.282472     0.00369208      0.0478628
10             28     0.00425227        0.27879    0.000151534      0.0454591
10             29      0.0177289        0.29447     0.00178625      0.0485768
10             30     0.00329162        0.28706    0.000341816      0.0450761
10             31     0.00803322       0.286811     0.00168845      0.0492089

11              0      0.0112388       0.270658   -0.000162897      0.0452567
11              1      0.0234725       0.289299   -0.000107276      0.0419911
11              2     -0.0122008       0.282585    0.000360452      0.0456453
11              3     -0.0029099       0.281063    0.000199899      0.0437214
11              4     -0.0147837         0.2865     0.00125982      0.0450715
11              5    -0.00160275       0.281467     0.00122079      0.0468827
11              6    -0.00412358       0.281872    -0.00262776      0.0456296
11              7    -0.00153222       0.271372    0.000874791       0.044924
11              8     -0.0075939       0.273418    0.000743353      0.0428595
11              9      0.0225511       0.282207    0.000445259      0.0431325
11             10      0.0197596       0.279132    0.000480854      0.0449869
11             11       0.478631       0.290873       0.045778      0.0526305
11             12     0.00944563       0.275914    0.000801522      0.0439663
11             13     0.00181212       0.283794   -6.63714e-05      0.0469368
11             14     -0.0054203       0.273427     0.00223533      0.0458148
11             15     0.00768977       0.272603     -0.0017546      0.0469403
11             16    -0.00301491       0.283678    -0.00125811      0.0465737
11             17    0.000667822       0.272325     0.00241746       0.047843
11             18     0.00614125       0.288809    0.000481329      0.0506194
11             19     0.00363349       0.270844    0.000348973      0.0496178
11             20      0.0016775       0.271617    -0.00152791        0.04949
11             21      0.0146752       0.270044   -0.000426513      0.0516913
11             22      0.0105602       0.278086     0.00280171      0.0470391
11             23     -0.0168292       0.281315   -0.000897981      0.0515049
11             24     0.00717428       0.274834    -0.00163581      0.0522793
11             25     -0.0200734       0.294374     0.00238293      0.0470665
11             26      0.0281101       0.284487   -4.18461e-05      0.0467489
11             27      0.0082659       0.275799    -0.00180435      0.0480183
11             28     0.00289455       0.284896    -0.00126874      0.0497584
11             29      0.0255901       0.284868   -0.000649466      0.0493009
11             30    -0.00514255       0.287601   -0.000121497        0.04849
11             31    -0.00962868       0.287745    -0.00154728      0.0492378

12              0     -0.0149729       0.296306   -0.000657961      0.0485347
12              1     0.00713805       0.287073   -0.000290706      0.0424143
12              2      -0.018406       0.281804   -0.000259334      0.0429369
12              3    -0.00729377       0.287168    0.000287742      0.0417041
12              4     -0.0141242       0.286937     0.00257246      0.0446807
12              5     0.00417274       0.279062    0.000783204      0.0467656
12              6     -0.0134256       0.284513    -0.00302877      0.0441636
12              7      0.0172561       0.286424   -0.000196461      0.0439484
12              8     0.00702422        0.29546     0.00123355      0.0433088
12              9      0.0225134       0.286912     -0.0018249      0.0427834
12             10      0.0259701       0.276001     -0.0018824      0.0444569
12             11     0.00944563       0.275914    0.000801522      0.0439663
12             12       0.499288       0.282637      0.0457153      0.0485488
12             13     0.00760175        0.30051    5.11755e-05      0.0434493
12             14    -0.00923549       0.275231   -0.000861467      0.0447256
12             15     0.00474475       0.279634     -0.0023786      0.0465028
12             16       0.015739       0.273898    -0.00142989      0.0454146
12             17     -0.0175441        0.28981     0.00160235      0.0502821
12             18     0.00183297       0.285617     0.00156973      0.0468455
12             19      0.0201017       0.282344     0.00124437      0.0503267
12             20    -0.00486891       0.281049    -0.00127642      0.0496435
12             21      0.0125548       0.267075    -0.00062554      0.0495454
12             22     0.00034797       0.273256    -0.00246578      0.0483975
12             23     0.00139939        0.28361     0.00321464      0.0483017
12             24    0.000785434       0.289896     0.00330643      0.0521914
12             25    -0.00472992       0.293889    -0.00229861      0.0489355
12             26     -0.0138767       0.279269    -0.00302487       0.046521
12             27    -0.00497212       0.277538    0.000202192      0.0502034
12             28       0.017714       0.280555    -0.00294816       0.047183
12             29      0.0024282       0.282958   -0.000512015      0.0491635
12             30     -0.0156066       0.290151    0.000719632      0.0468276
12             31       0.022317       0.284083    -0.00137756       0.047699

13              0     -0.0101202         0.2808     0.00162993      0.0418392
13              1     -0.0160588       0.276017    0.000862068      0.0386888
13              2      0.0117737       0.290535    -0.00158097      0.0436745
13              3     -0.0253664       0.286744   -0.000930902        0.04202
13              4     0.00304913       0.288688    -0.00307799      0.0444842
13              5      0.0181878       0.288957    -0.00156532      0.0457154
13              6      0.0154503       0.277003   -0.000782815      0.0451861
13              7     0.00266983       0.286163   -0.000489436      0.0445697
13              8      0.0107774       0.283339    -0.00124126      0.0417864
13              9     0.00972922       0.291728   -0.000359133      0.0394571
13             10      0.0228773        0.28914     -0.0015589      0.0420468
13             11     0.00181212       0.283794   -6.63714e-05      0.0469368
13             12     0.00760175        0.30051    5.11755e-05      0.0434493
13             13       0.506502       0.294206      0.0438723      0.0507879
13             14    0.000389861       0.283972   -0.000705506      0.0440784
13             15      0.0261983       0.283046    -0.00163895      0.0434501
13             16   -0.000839124       0.285323    -0.00104391      0.0456812
13             17      0.0202349       0.291662     0.00208872      0.0489375
13             18    -0.00831857       0.288776     0.00135441      0.0462999
13             19     0.00331884       0.277018    0.000759183      0.0496799
13             20     0.00927537       0.301659     0.00114839      0.0478104
13             21      0.0163627       0.296189     0.00229604      0.0495764
13             22    -0.00493454        0.27955    -0.00428067      0.0476545
13             23     -0.0198937       0.282431     0.00163298      0.0496204
13             24     -0.0208393        0.26948    0.000219149      0.0533327
13             25     0.00943067       0.286335    -0.00157723      0.0467746
13             26     -0.0110936       0.278935      0.0021588      0.0455214
13             27     -0.0202924       0.285533     0.00166604      0.0482722
13             28    -0.00386664       0.284331    -0.00181656      0.0469125
13             29    -0.00537694        0.29169   -0.000139278      0.0464891
13             30     -0.0143106       0.285556   -0.000539298      0.0447849
13             31      0.0249141       0.287353     0.00395446      0.0464007

14              0     0.00426752        0.27566    -0.00139034      0.0408803
14              1     -0.0273293       0.288077    0.000142262       0.041062
14              2     0.00898522        0.28811     0.00145663       0.043287
14              3     -0.0299663        0.27932     0.00121757      0.0411364
14              4      0.0193014       0.281276   -0.000615257      0.0439876
14              5   -0.000477011       0.282221    0.000879307      0.0439858
14              6      0.0218823        0.26733   -0.000813625      0.0451888
14              7      0.0104382        0.28874     0.00108783      0.0421576
14              8    -0.00160363         0.2779   -0.000159949      0.0419214
14              9       0.018875        0.28632       0.001794       0.040249
14             10    -0.00257808       0.282718    -0.00319781      0.0429425
14             11     -0.0054203       0.273427     0.00223533      0.0458148
14             12    -0.00923549       0.275231   -0.000861467      0.0447256
14             13    0.000389861       0.283972   -0.000705506      0.0440784
14             14       0.483075       0.289115      0.0413403      0.0516489
14             15     -0.0101169       0.272396    -0.00196151      0.0449214
14             16     -0.0109772       0.288903    0.000851777      0.0455846
14             17    -0.00030925       0.269878     0.00250235       0.049816
14             18     0.00543418       0.282187    -0.00209412      0.0472574
14             19       0.031747       0.278738     -0.0034916      0.0479802
14             20      0.0175446       0.296899    -0.00333629      0.0460671
14             21     -0.0237694       0.277162    -0.00235503       0.048262
14             22     -0.0230248       0.269153     0.00167298      0.0453183
14             23    -0.00971051       0.273041    0.000755686      0.0472191
14             24      0.0152018       0.269144    0.000960272      0.0500934
14             25    0.000793937       0.292759   -0.000182323      0.0435069
14             26      0.0044725       0.277171    0.000524044      0.0461924
14             27    -0.00988641       0.275794    0.000963684      0.0453538
14             28    -0.00587791       0.270823    0.000866204      0.0454174
14             29      0.0127235       0.281506    0.000869396      0.0457066
14             30      0.0117666       0.280992    -0.00238301      0.0447574
14             31     0.00187619       0.265352   -0.000908793      0.0467389

15              0     0.00219935       0.277285   -0.000192711      0.0424546
15              1     0.00924711       0.286599   -0.000587027      0.0434006
15              2     -0.0043538       0.281002    -0.00202753      0.0440745
15              3     0.00520607       0.297139    0.000875309      0.0419564
15              4    0.000313162       0.279659    -0.00176393      0.0446247
15              5      0.0102357       0.270032    0.000124665      0.0470757
15              6     -0.0125773       0.276128     0.00129301      0.0453663
15              7     0.00870413       0.274543    0.000735147      0.0440713
15              8      0.0230472        0.27869    -0.00147957      0.0432195
15              9     0.00387686         0.2917     0.00090173      0.0403755
15             10      0.0274525       0.289923    -0.00228614       0.044384
15             11     0.00768977       0.272603     -0.0017546      0.0469403
15             12     0.00474475       0.279634     -0.0023786      0.0465028
15             13      0.0261983       0.283046    -0.00163895      0.0434501
15             14     -0.0101169       0.272396    -0.00196151      0.0449214
15             15       0.482434        0.28897      0.0453448      0.0509146
15             16      0.0149823       0.267612    -0.00148373      0.0451931
15             17    7.74038e-05        0.27447        0.00189      0.0496865
