1 Sz2 24 -2
1 Sz2 25 -2
1 Sz2 26 -2
1 Sz2 27 -2
1 Sz2 28 -2
1 Sz2 29 -2
1 Sz2 30 -2
1 Sz2 31 -2
1 Sz2 32 -2
1 Sz2 33 -2
1 Sz2 34 -2
1 Sz2 35 -2
1 Sz2 36 -2
1 Sz2 37 -2
1 Sz2 38 -2
1 Sz2 39 -2
1 Sz2 40 -2
1 Sz2 41 -2
1 Sz2 42 -2
1 Sz2 43 -2
1 Sz2 44 -2
1 Sz2 45 -2
1 Sz2 46 -2
1 Sz2 47 -2
