#i              j      <SS(i,j)>    sd(SS(i,j))    <TzTz(i,j)>  sd(TzTz(i,j))
1              9       0.134431       0.331292    -0.00150109      0.0415452
1             10       -0.12737       0.334074    0.000462708      0.0365119
1             11      0.0861479       0.338587    0.000189675      0.0379226
1             12       0.128928       0.318048   -0.000746126      0.0384618
1             13      -0.214902       0.307946     -0.0013608      0.0373842
1             14       0.145435       0.328767    0.000844615      0.0395715
1             15      -0.114652       0.320584    0.000915378      0.0406178
1             16     0.00340177       0.275466      0.0032066      0.0525318
1             17    -0.00883725       0.254962    -0.00204124      0.0569974
1             18    -0.00706783       0.276077     0.00135689      0.0479872
1             19   -0.000848369       0.258483    -0.00312081      0.0571727
1             20     0.00868557       0.280103    -0.00139126      0.0520891
1             21      0.0121198       0.225348   -0.000297391      0.0613363
1             22    -0.00333866       0.258856     0.00417641      0.0578105
1             23     -0.0167392       0.265235    -0.00064116      0.0599222
1             24     -0.0294962       0.249353     0.00274117      0.0596808
1             25     -0.0412922       0.268175     -0.0029501      0.0511504
1             26      0.0169363        0.25251    -0.00153056      0.0559482
1             27       0.019956       0.246094    -0.00185247      0.0616711
1             28    -0.00777914       0.247274    -0.00705721      0.0592948
1             29     -0.0122508       0.259245    0.000188752      0.0529922
1             30     -0.0110741         0.2672    -0.00168818      0.0547361
1             31     -0.0153446       0.271288     0.00177509      0.0524715

2              0       0.142945        0.32323     0.00265424      0.0381967
2              1       -0.23031       0.315327    0.000276596      0.0356521
2              2        0.60089        0.27917      0.0351371       0.043847
2              3      -0.246168       0.312543     0.00194038      0.0341621
2              4     -0.0921961       0.330004    -0.00329399      0.0371976
2              5       0.122403       0.331226     0.00116749      0.0377413
2              6      -0.214827       0.314333     0.00212321      0.0383489
2              7       0.172061       0.331683    0.000998736      0.0374085
2              8      0.0680395       0.350267    -0.00157316      0.0332028
2              9     -0.0991776       0.343969    -0.00183076      0.0408847
2             10       0.136602       0.337792     0.00158518      0.0364619
2             11      -0.113178       0.335632    0.000879732      0.0369393
2             12      -0.109621       0.313846   -0.000434235      0.0376297
2             13       0.134042        0.33135    -0.00171557      0.0386578
2             14      -0.222704       0.313408     0.00164719      0.0356189
2             15       0.152446       0.309796    -0.00225764      0.0387122
2             16    -0.00505989       0.285817   -0.000273101      0.0501204
2             17      0.0148203       0.269499     0.00551506      0.0606715
2             18     -0.0108354       0.284021    -0.00101671      0.0489476
2             19      0.0012145       0.269094    0.000827514      0.0531593
2             20     -0.0155992       0.284192     0.00172213      0.0439662
2             21     -0.0112354       0.230825   -0.000301233      0.0580216
2             22     0.00422105       0.259457     -0.0032115      0.0580141
2             23      0.0411362       0.265985    -0.00390083      0.0547339
2             24      0.0183892       0.246297     0.00119194      0.0575438
2             25      0.0282496       0.270089    0.000915036      0.0527817
2             26     -0.0332151       0.258086     0.00120546      0.0538077
2             27     -0.0303229        0.24654    -0.00554832      0.0605751
2             28    -0.00461391        0.25836      0.0025382      0.0593597
2             29     0.00920008        0.26985    0.000252694      0.0510661
2             30     -0.0163762       0.283371    -0.00304371      0.0533235
2             31       0.028119       0.261844     0.00148518      0.0488729

3              0      -0.209659       0.311199     0.00402098        0.03725
3              1       0.157212       0.317255   -0.000910266      0.0343434
3              2      -0.246168       0.312543     0.00194038      0.0341621
3              3       0.612663       0.273308      0.0323389      0.0412682
3              4       0.137116       0.319851    5.52338e-07      0.0344921
3              5       -0.11687       0.328468    0.000198445      0.0361952
3              6       0.163149        0.32788     0.00116939      0.0335778
3              7      -0.261077       0.317091     0.00220093      0.0348624
3              8      -0.123678       0.342133   -0.000718168      0.0313865
3              9       0.086245       0.339075     0.00191498      0.0389164
3             10      -0.128861       0.334569    -0.00262585      0.0334808
3             11       0.175273       0.318661     0.00128237      0.0345374
3             12       0.133722       0.320991    -0.00181951       0.035565
3             13      -0.121275       0.333099    -0.00226033      0.0333676
3             14       0.153022       0.315105    0.000692626      0.0316167
3             15      -0.224068       0.315119     0.00331848      0.0393723
3             16    -0.00461996       0.284417    0.000587765       0.050806
3             17    -0.00660268       0.271915    0.000365042      0.0486684
3             18    -0.00758404       0.294496      0.0029787       0.045969
3             19      0.0259758       0.278825    -0.00511537      0.0530567
3             20      0.0319236       0.283857    -0.00324522      0.0489179
3             21      0.0143484       0.234209    7.88158e-05      0.0547228
3             22    -0.00155014       0.275049    -0.00345599      0.0523393
3             23      -0.032687       0.264044    7.15063e-05      0.0565817
3             24      -0.031809       0.255433    5.74159e-05      0.0544942
3             25     -0.0121169       0.275876    0.000596933      0.0464635
3             26      0.0196123       0.259382   -0.000310035      0.0535331
3             27      0.0266435       0.241839     -0.0036004      0.0587579
3             28   -1.75568e-05       0.257311     0.00224719      0.0550106
3             29     -0.0119372       0.268421     0.00395224      0.0489953
3             30     0.00162717       0.280427     0.00161431      0.0534211
3             31    -0.00920696       0.271292     0.00480544      0.0485108

4              0      -0.225941        0.30026     0.00222832      0.0417685
4              1       0.135945       0.331602    1.61015e-05      0.0388728
4              2     -0.0921961       0.330004    -0.00329399      0.0371976
4              3       0.137116       0.319851    5.52338e-07      0.0344921
4              4        0.58147       0.275269      0.0403526      0.0470125
4              5        -0.2323       0.319396   -0.000734403      0.0412633
4              6       0.137402       0.321878    0.000563941      0.0412916
4              7      -0.205119       0.291146   -0.000729055      0.0395924
4              8      -0.207516       0.300382    2.89436e-05      0.0351717
4              9       0.118522       0.328086    -7.4113e-05      0.0436957
4             10     -0.0841401       0.331332     0.00050994      0.0396607
4             11       0.120936       0.325555    -0.00107432      0.0385085
4             12       0.107535       0.336003    -0.00179595      0.0399685
4             13     -0.0717523       0.330234    -0.00154781      0.0401843
4             14      0.0617107       0.330556    -0.00238078      0.0358603
4             15      -0.104884       0.340613     0.00304439      0.0418654
4             16     -0.0098597       0.298473     0.00575101      0.0574085
4             17     -0.0160042       0.275908   -0.000106015      0.0548667
4             18     -0.0170533       0.290983     0.00417639      0.0446956
4             19     0.00856221       0.283641    -0.00517272      0.0535545
4             20      0.0119202       0.293963    -0.00436907       0.049246
4             21     0.00566931       0.248009      0.0043208      0.0632098
4             22      -0.013804       0.260577     -0.0015274      0.0610306
4             23     -0.0133286       0.283638   -0.000584001      0.0603481
4             24     -0.0326534       0.266011      0.0013653      0.0624702
4             25       -0.02393       0.281058   -0.000637114      0.0518222
4             26       0.014883        0.26546   -0.000663821      0.0558816
4             27      0.0194679       0.262963     0.00283041      0.0631295
4             28      0.0036967       0.274554     0.00287264      0.0595513
4             29     -0.0123618       0.285297    -0.00155887      0.0571667
4             30      0.0222975       0.287315    -0.00218645      0.0548828
4             31     0.00380023       0.293051   -0.000949307       0.051093

5              0       0.155785       0.320487     0.00128191      0.0420227
5              1      -0.222242       0.315112     0.00256796      0.0383617
5              2       0.122403       0.331226     0.00116749      0.0377413
5              3       -0.11687       0.328468    0.000198445      0.0361952
5              4        -0.2323       0.319396   -0.000734403      0.0412633
5              5       0.603723       0.277242      0.0403057      0.0455814
5              6      -0.213851        0.32113      0.0031174      0.0409282
5              7        0.12455       0.321438    -0.00127942      0.0393828
5              8       0.166542        0.32544      0.0029787      0.0357343
5              9      -0.214547       0.317604     0.00419232      0.0421032
5             10       0.165018       0.323089     0.00169488      0.0374204
5             11     -0.0982382       0.343064   -0.000422845      0.0382354
5             12      -0.101226       0.330646     0.00133835      0.0412842
5             13       0.148738       0.331412   -0.000165261      0.0401615
5             14      -0.110607        0.33097   -0.000772336      0.0408829
5             15       0.100514       0.332071    0.000221793      0.0421663
5             16    -0.00764379       0.268584     0.00119853      0.0557877
5             17    2.82629e-06       0.262034     0.00102192      0.0602649
5             18     0.00513454       0.271204    -0.00240668      0.0475674
5             19     -0.0118525        0.26294    -0.00392581      0.0569975
5             20      0.0137464       0.267257     0.00372738      0.0486284
5             21    0.000556737       0.240266     -0.0054643      0.0628631
5             22      0.0160854       0.252489     0.00189574      0.0583627
5             23       0.010304       0.265796     0.00282763       0.060067
5             24      0.0198025       0.246398     0.00322326      0.0630538
5             25      0.0172151        0.26613      0.0016986      0.0537944
5             26     -0.0217151       0.240406    -0.00160829       0.060948
5             27     -0.0177749       0.241151     0.00260483      0.0635205
5             28     -0.0176675       0.246818     -0.0029395       0.060524
5             29      0.0220421       0.269754    -0.00357418      0.0576745
5             30     -0.0319646       0.273195      0.0036714      0.0554654
5             31     0.00103196       0.261032    -0.00138197      0.0524562

6              0      -0.138121       0.320563     0.00293911      0.0415735
6              1       0.151147       0.329654     0.00119528      0.0377024
6              2      -0.214827       0.314333     0.00212321      0.0383489
6              3       0.163149        0.32788     0.00116939      0.0335778
6              4       0.137402       0.321878    0.000563941      0.0412916
6              5      -0.213851        0.32113      0.0031174      0.0409282
6              6       0.600519        0.28263      0.0413448      0.0473896
6              7      -0.238896       0.313808     0.00093836      0.0402104
6              8      -0.137606       0.327116      0.0024996      0.0369226
6              9       0.146921       0.322668     0.00309585      0.0446534
6             10      -0.236765       0.319258    0.000745613      0.0391792
6             11       0.131125       0.326205   -0.000732768      0.0392886
6             12      0.0896163       0.329933   -0.000876288      0.0432203
6             13      -0.109149       0.333627   -0.000514382      0.0397177
6             14       0.129524       0.333241     0.00116089      0.0384277
6             15      -0.118448       0.328573    0.000492582      0.0410024
6             16     0.00706895       0.285924    -0.00661261      0.0525354
6             17     -0.0146196       0.269863     -0.0015293      0.0618475
6             18     -0.0169237       0.285064     0.00209402      0.0530564
6             19       0.022983       0.268731    -0.00628544      0.0547632
6             20     0.00329735       0.290499     -0.0022719      0.0465471
6             21      0.0120101       0.241424     0.00369597      0.0621234
6             22    -0.00565872       0.274722    0.000197069      0.0620625
6             23     -0.0255557       0.260032    -0.00390914      0.0579799
6             24     -0.0158915       0.248882     0.00400818      0.0588557
6             25      -0.012645       0.278157    0.000153072       0.053917
6             26      0.0251408       0.254507     0.00383823      0.0606042
6             27      0.0236233       0.254369     0.00275543      0.0681473
6             28      0.0114674       0.252867     0.00146436      0.0633822
6             29     -0.0315821       0.269938   -0.000853464      0.0559149
6             30      0.0127078       0.283556     0.00389976      0.0598666
6             31    -0.00834403       0.281116    -0.00131989      0.0562922

7              0        0.15043       0.312812     0.00158139      0.0402235
7              1      -0.100348       0.334873    0.000424659      0.0379764
7              2       0.172061       0.331683    0.000998736      0.0374085
7              3      -0.261077       0.317091     0.00220093      0.0348624
7              4      -0.205119       0.291146   -0.000729055      0.0395924
7              5        0.12455       0.321438    -0.00127942      0.0393828
7              6      -0.238896       0.313808     0.00093836      0.0402104
7              7        0.58899       0.280886      0.0383865      0.0457379
7              8       0.154984       0.314452   -0.000808932      0.0361447
7              9      -0.111705       0.337332    -0.00250607      0.0431554
7             10       0.144859        0.32703    -0.00247658      0.0370752
7             11      -0.213423       0.298601    -0.00281292      0.0380794
7             12     -0.0940204       0.315113    -0.00178818      0.0400891
7             13      0.0692558       0.339773     0.00189795      0.0378963
7             14     -0.0812787       0.338893     0.00386116      0.0350692
7             15       0.111935       0.334479    -0.00155486      0.0403899
7             16      0.0184108       0.265968   -4.50805e-05      0.0456635
7             17       0.015052       0.257439    0.000932722      0.0606242
7             18      0.0169576       0.276062   -0.000963323       0.051054
7             19     -0.0244941       0.265327    -0.00097423       0.053678
7             20     -0.0100333       0.274873       0.002774       0.046376
7             21    -0.00755401       0.238457     0.00548746      0.0581079
7             22      0.0179879       0.253982    -0.00384275      0.0603226
7             23     0.00756281        0.24995    -0.00428967      0.0564562
7             24      0.0403656       0.230161     0.00160628      0.0604817
7             25    -0.00120102       0.267277     -0.0043385      0.0533653
7             26     -0.0132111       0.253542   -0.000752352      0.0600027
7             27     -0.0327293       0.251659     0.00173275      0.0665076
7             28    -0.00237871        0.23854    -0.00413666      0.0597945
7             29     0.00987141       0.273658   -0.000171802      0.0515051
7             30     -0.0166124       0.267465    0.000798098      0.0557563
7             31      0.0404392       0.262011    -0.00253765      0.0521062

8              0       0.155748        0.32987    8.09482e-05      0.0400412
8              1       -0.10955       0.330646     0.00171363      0.0351086
8              2      0.0680395       0.350267    -0.00157316      0.0332028
8              3      -0.123678       0.342133   -0.000718168      0.0313865
8              4      -0.207516       0.300382    2.89436e-05      0.0351717
8              5       0.166542        0.32544      0.0029787      0.0357343
8              6      -0.137606       0.327116      0.0024996      0.0369226
8              7       0.154984       0.314452   -0.000808932      0.0361447
8              8         0.5979       0.270205      0.0330212      0.0405659
8              9      -0.235762        0.29461   -0.000884548      0.0405379
8             10       0.150406       0.309416   -0.000881398      0.0349856
8             11      -0.230087       0.314706     -0.0010714      0.0328954
8             12      -0.218968       0.322014     0.00140176      0.0397958
8             13       0.117791       0.327618   -0.000970966      0.0357287
8             14      -0.103681       0.333683    0.000197185      0.0336924
8             15       0.132845       0.332895     0.00104717      0.0350005
8             16    -0.00279242       0.283137    -0.00229924      0.0486134
8             17      0.0201177       0.265897   -0.000408412      0.0509179
8             18     -0.0109573       0.293193    -0.00192733      0.0458064
8             19     -0.0217451       0.274856     0.00294818      0.0499721
8             20      0.0122581       0.278945    -0.00444614      0.0466974
8             21     -0.0029458       0.237071    0.000789868      0.0564869
8             22        0.01251       0.272745      0.0015635      0.0581523
8             23    -0.00395309       0.261092      0.0029897      0.0527855
8             24        0.04557        0.26376    0.000552146      0.0575841
8             25      0.0198506       0.279668    0.000241176      0.0484158
8             26      -0.017858       0.261373   -0.000692633      0.0539292
8             27       0.012697         0.2592     0.00100783      0.0584454
8             28     -0.0120036        0.25266    0.000397264      0.0556636
8             29      0.0112294         0.2705      0.0024774      0.0507436
8             30     -0.0159326       0.284622     0.00203395      0.0537352
8             31     0.00761611       0.275356     0.00219808      0.0464971

9              0      -0.115992       0.323809    -0.00144587      0.0456059
9              1       0.134431       0.331292    -0.00150109      0.0415452
9              2     -0.0991776       0.343969    -0.00183076      0.0408847
9              3       0.086245       0.339075     0.00191498      0.0389164
9              4       0.118522       0.328086    -7.4113e-05      0.0436957
9              5      -0.214547       0.317604     0.00419232      0.0421032
9              6       0.146921       0.322668     0.00309585      0.0446534
9              7      -0.111705       0.337332    -0.00250607      0.0431554
9              8      -0.235762        0.29461   -0.000884548      0.0405379
9              9       0.573602       0.275839      0.0452647      0.0470071
9             10      -0.219304       0.306153    -0.00165654      0.0402947
9             11       0.120704       0.313263     0.00105528      0.0409642
9             12       0.133528       0.320961    -0.00287278      0.0446306
9             13      -0.217568       0.303131   -0.000920344      0.0406087
9             14        0.11081       0.328935    0.000233426      0.0398538
9             15     -0.0896502       0.336221    0.000875875      0.0453804
9             16     0.00118364       0.273787    -0.00650568      0.0555468
9             17    -0.00965229       0.275233      0.0021364      0.0614083
9             18      0.0140173       0.285631     0.00343432       0.052503
9             19      0.0061441       0.273317     0.00079692      0.0580283
9             20     -0.0189696       0.284064     0.00221152      0.0521131
9             21     0.00742286       0.240458    0.000723937      0.0656068
9             22     -0.0246306       0.257026    -0.00154981      0.0640591
9             23     -0.0029696        0.26832     0.00235043      0.0607146
9             24     -0.0156705       0.247814     -0.0027745      0.0653776
9             25     -0.0268788       0.268431     0.00240293      0.0556874
9             26      0.0246722       0.261982     0.00471451      0.0628741
9             27    -0.00874907       0.240699    -0.00350779      0.0676344
9             28    -0.00294748       0.240427    -0.00464441      0.0671689
9             29     -0.0116346       0.278867    0.000832458      0.0584982
9             30      0.0212582       0.288178    -0.00178118      0.0616228
9             31     -0.0236859       0.263943     0.00125115      0.0553836

10              0       0.127008        0.32435    -0.00249861      0.0397423
10              1       -0.12737       0.334074    0.000462708      0.0365119
10              2       0.136602       0.337792     0.00158518      0.0364619
10              3      -0.128861       0.334569    -0.00262585      0.0334808
10              4     -0.0841401       0.331332     0.00050994      0.0396607
10              5       0.165018       0.323089     0.00169488      0.0374204
10              6      -0.236765       0.319258    0.000745613      0.0391792
10              7       0.144859        0.32703    -0.00247658      0.0370752
10              8       0.150406       0.309416   -0.000881398      0.0349856
10              9      -0.219304       0.306153    -0.00165654      0.0402947
10             10       0.607122        0.28009      0.0356816      0.0427299
10             11      -0.201901       0.308448     0.00256444      0.0346407
10             12      -0.107305       0.319313    -0.00187809      0.0393367
10             13       0.169058       0.336954   -0.000310848      0.0380633
10             14      -0.209071       0.312595    0.000893613      0.0343024
10             15       0.124822       0.327576      0.0012713      0.0386647
10             16     -0.0108102       0.258903     0.00154883      0.0504996
10             17     0.00418353       0.256507     -0.0110105      0.0545753
10             18      0.0148497       0.264632     0.00482053      0.0498501
10             19     -0.0036348        0.25215    0.000310494      0.0518083
10             20     0.00302876       0.276983     -0.0013013      0.0463797
10             21    -0.00291725       0.227138     0.00543396       0.059024
10             22      0.0364561       0.256687      0.0049343      0.0569606
10             23    -0.00755859       0.263802    -0.00208103      0.0558531
10             24      0.0501914       0.257065    -0.00169551      0.0584179
10             25      0.0106787       0.269588     0.00158114      0.0508006
10             26     -0.0231661       0.248638    -0.00235918      0.0575068
10             27     -0.0122657       0.237536    -0.00124739      0.0606581
10             28     -0.0119278       0.243919    -0.00190956      0.0586759
10             29      0.0110597       0.261576      0.0021595       0.051013
10             30    -0.00253829       0.273615     0.00133731      0.0542393
10             31      0.0132087       0.263046    -0.00476723      0.0523305

11              0      -0.123089       0.338692    0.000881524      0.0389899
11              1      0.0861479       0.338587    0.000189675      0.0379226
11              2      -0.113178       0.335632    0.000879732      0.0369393
11              3       0.175273       0.318661     0.00128237      0.0345374
11              4       0.120936       0.325555    -0.00107432      0.0385085
11              5     -0.0982382       0.343064   -0.000422845      0.0382354
11              6       0.131125       0.326205   -0.000732768      0.0392886
11              7      -0.213423       0.298601    -0.00281292      0.0380794
11              8      -0.230087       0.314706     -0.0010714      0.0328954
11              9       0.120704       0.313263     0.00105528      0.0409642
11             10      -0.201901       0.308448     0.00256444      0.0346407
11             11       0.587776       0.281037      0.0366929       0.044176
11             12       0.133512       0.322757    -0.00286491      0.0384922
11             13     -0.0971102       0.338228   -0.000144823      0.0368136
11             14       0.124651        0.32211    -0.00127205       0.035979
11             15      -0.183288        0.32359     0.00205134      0.0390917
11             16     -0.0196624       0.281028    -0.00503166      0.0502086
11             17     -0.0132426       0.269065    -0.00196881      0.0577323
11             18     -0.0280747       0.281456     0.00110943      0.0478637
11             19      0.0108354       0.278303   -9.40525e-05      0.0559784
11             20    -0.00129255       0.286196    -0.00724683      0.0476716
11             21      0.0220392       0.231265    -0.00140316      0.0577678
11             22     -0.0200811       0.269812      0.0062846      0.0603826
11             23    -0.00113519       0.262222     0.00233927      0.0568461
11             24     -0.0272152        0.25526     -0.0012427      0.0597063
11             25    -0.00928885       0.278365     0.00230436      0.0507632
11             26     0.00911508       0.264065     0.00470089      0.0564681
11             27     0.00653515       0.253202    -0.00104084      0.0635583
11             28      0.0084349       0.260126    -0.00106279      0.0559544
11             29   -0.000624159       0.270501    -0.00429959      0.0537203
11             30      0.0223551        0.28111     0.00298765      0.0540418
11             31     -0.0294296       0.283426    -0.00259644        0.05324

12              0      -0.193708       0.312275     0.00092069      0.0411302
12              1       0.128928       0.318048   -0.000746126      0.0384618
12              2      -0.109621       0.313846   -0.000434235      0.0376297
12              3       0.133722       0.320991    -0.00181951       0.035565
12              4       0.107535       0.336003    -0.00179595      0.0399685
12              5      -0.101226       0.330646     0.00133835      0.0412842
12              6      0.0896163       0.329933   -0.000876288      0.0432203
12              7     -0.0940204       0.315113    -0.00178818      0.0400891
12              8      -0.218968       0.322014     0.00140176      0.0397958
12              9       0.133528       0.320961    -0.00287278      0.0446306
12             10      -0.107305       0.319313    -0.00187809      0.0393367
12             11       0.133512       0.322757    -0.00286491      0.0384922
12             12       0.587211       0.275147      0.0410384      0.0480624
12             13      -0.203145       0.319078    0.000513985      0.0399064
12             14       0.133055       0.318292    -0.00202076      0.0376618
12             15      -0.206003       0.302663     0.00134994      0.0418024
12             16      0.0103291       0.280636    -0.00288088      0.0515365
12             17     -0.0263983       0.264339     0.00189318      0.0596661
12             18     0.00116567       0.283122    -0.00462814      0.0498951
12             19      0.0102776       0.274377    -0.00292536      0.0521451
12             20    -0.00189406       0.279742     -0.0010081      0.0531896
12             21    0.000622316       0.237871    -0.00777252       0.061348
12             22    -0.00851157       0.285997     0.00482026      0.0636118
12             23    -0.00751876       0.270547       0.003296       0.059122
12             24     -0.0150079        0.25062     0.00215728      0.0620488
12             25     -0.0137018       0.278555     0.00430322      0.0577195
12             26      0.0011813       0.258165     -0.0101583      0.0613056
12             27     0.00980092        0.26048      0.0019307      0.0644977
12             28     -0.0118024        0.25237     0.00563783      0.0603532
12             29     0.00677048       0.275172   -0.000501603       0.053396
12             30    -0.00671233       0.285624   -0.000822655      0.0603957
12             31    -0.00828562       0.287142    -0.00220196      0.0559092

13              0       0.141469       0.319834    -0.00139135       0.039827
13              1      -0.214902       0.307946     -0.0013608      0.0373842
13              2       0.134042        0.33135    -0.00171557      0.0386578
13              3      -0.121275       0.333099    -0.00226033      0.0333676
13              4     -0.0717523       0.330234    -0.00154781      0.0401843
13              5       0.148738       0.331412   -0.000165261      0.0401615
13              6      -0.109149       0.333627   -0.000514382      0.0397177
13              7      0.0692558       0.339773     0.00189795      0.0378963
13              8       0.117791       0.327618   -0.000970966      0.0357287
13              9      -0.217568       0.303131   -0.000920344      0.0406087
13             10       0.169058       0.336954   -0.000310848      0.0380633
13             11     -0.0971102       0.338228   -0.000144823      0.0368136
13             12      -0.203145       0.319078    0.000513985      0.0399064
13             13       0.602254       0.268762      0.0373376      0.0425815
13             14      -0.209591       0.309785   -0.000255348      0.0352069
13             15       0.162288       0.312422    0.000141435      0.0382344
13             16    -0.00849347       0.269401    -0.00194374      0.0535751
13             17     0.00378815       0.260897      -0.003562      0.0565545
13             18    -0.00917631       0.267341    0.000376612      0.0484086
13             19     0.00249419       0.252177     0.00334328      0.0543067
13             20     0.00566085       0.267983   -0.000772412       0.045321
13             21     0.00101994       0.230269     0.00395152      0.0610317
13             22   -0.000696803       0.246888     0.00783341      0.0578805
13             23     0.00153968       0.251236    -0.00293212      0.0568098
13             24     0.00876346       0.239406    -0.00454763      0.0582012
13             25      0.0232516       0.249546     0.00420995      0.0520235
13             26     -0.0034906       0.243109     0.00216153      0.0550794
13             27     0.00806334       0.246452     0.00630274      0.0645872
13             28    0.000992464       0.246678      0.0040234      0.0632857
13             29    -0.00490245       0.254379     0.00206414      0.0534423
13             30   -0.000509922       0.252815   -0.000485918      0.0527635
13             31      0.0267641       0.261004    -0.00302589      0.0476081

14              0      -0.116624       0.326899     0.00298674      0.0379619
14              1       0.145435       0.328767    0.000844615      0.0395715
14              2      -0.222704       0.313408     0.00164719      0.0356189
14              3       0.153022       0.315105    0.000692626      0.0316167
14              4      0.0617107       0.330556    -0.00238078      0.0358603
14              5      -0.110607        0.33097   -0.000772336      0.0408829
14              6       0.129524       0.333241     0.00116089      0.0384277
14              7     -0.0812787       0.338893     0.00386116      0.0350692
14              8      -0.103681       0.333683    0.000197185      0.0336924
14              9        0.11081       0.328935    0.000233426      0.0398538
14             10      -0.209071       0.312595    0.000893613      0.0343024
14             11       0.124651        0.32211    -0.00127205       0.035979
14             12       0.133055       0.318292    -0.00202076      0.0376618
14             13      -0.209591       0.309785   -0.000255348      0.0352069
14             14       0.588115       0.285392      0.0353744      0.0464793
14             15      -0.202211       0.309299     0.00251558      0.0412909
14             16      0.0116589       0.292617    -0.00213406      0.0518606
14             17     -0.0124208       0.266594    -0.00251073      0.0581521
14             18     -0.0070221       0.281909     0.00280851      0.0437936
14             19      0.0064037        0.28303   -0.000119032       0.053791
14             20      0.0218253       0.289701     0.00447973      0.0460537
14             21        0.02643       0.241001    -0.00155945       0.057341
14             22    -0.00945214       0.267327   -0.000561713      0.0577503
14             23    -0.00160625       0.270694     0.00220538      0.0546418
14             24     -0.0125755       0.270549     0.00152456      0.0565763
14             25     -0.0300073       0.275966     0.00155418      0.0530591
14             26      0.0204415       0.261943    -0.00402914      0.0553702
14             27     0.00949179       0.250414    -0.00138661      0.0596542
14             28    -0.00881781       0.264407    -0.00523054      0.0554759
14             29     -0.0125448       0.284292    0.000186323      0.0511422
14             30      0.0110453       0.275869     0.00188163      0.0536557
14             31     -0.0183922       0.278091    -0.00158226      0.0508066

15              0       0.149295       0.324131   -0.000484502       0.042044
15              1      -0.114652       0.320584    0.000915378      0.0406178
15              2       0.152446       0.309796    -0.00225764      0.0387122
15              3      -0.224068       0.315119     0.00331848      0.0393723
15              4      -0.104884       0.340613     0.00304439      0.0418654
15              5       0.100514       0.332071    0.000221793      0.0421663
15              6      -0.118448       0.328573    0.000492582      0.0410024
15              7       0.111935       0.334479    -0.00155486      0.0403899
15              8       0.132845       0.332895     0.00104717      0.0350005
15              9     -0.0896502       0.336221    0.000875875      0.0453804
15             10       0.124822       0.327576      0.0012713      0.0386647
15             11      -0.183288        0.32359     0.00205134      0.0390917
15             12      -0.206003       0.302663     0.00134994      0.0418024
15             13       0.162288       0.312422    0.000141435      0.0382344
15             14      -0.202211       0.309299     0.00251558      0.0412909
15             15       0.564645       0.283261      0.0431934      0.0511735
15             16     -0.0190569       0.286391   -0.000840377      0.0588856
15             17      0.0111745       0.260993    -0.00678045      0.0626607
15             18    -0.00197978       0.294693    -0.00187654      0.0523562
15             19      0.0008531       0.277031    -0.00150499      0.0593534
15             20     -0.0447857        0.28533    -0.00275037      0.0527455
15             21     -0.0210064       0.243574    -0.00141341      0.0630796
15             22     -0.0187279       0.275131     0.00168559       0.058848
15             23     0.00323656       0.266515   -9.72484e-05      0.0618381
15             24      0.0305913       0.249092    -0.00404086      0.0594567
