#i              j      <SS(i,j)>    sd(SS(i,j))    <TzTz(i,j)>  sd(TzTz(i,j))
1              4       0.918665      0.0494103      0.0135489      0.0186645
1              5        -0.9269      0.0440077      0.0138177      0.0183092
1              6        0.91844      0.0499323      0.0131135      0.0181588
1              7      -0.915451       0.052733      0.0131349      0.0184262
1              8      -0.916385      0.0520251      0.0133144      0.0183951
1              9       0.917586      0.0499335      0.0134366      0.0184787
1             10       -0.91572      0.0527248      0.0133302      0.0185508
1             11       0.913443      0.0545362      0.0128931      0.0180294
1             12       0.920984      0.0485737      0.0135587      0.0181026
1             13      -0.926625      0.0435742       0.013675      0.0180344
1             14       0.919198      0.0502164      0.0130613       0.017994
1             15      -0.914232      0.0532384      0.0131793      0.0179652
1             16     -0.0504726       0.291739     1.7735e-06    0.000480532
1             17      0.0508158       0.291419    8.91334e-06    0.000488142
1             18     -0.0515757       0.291933   -3.77578e-07    0.000477379
1             19       0.050618       0.291932   -4.22175e-06    0.000482588
1             20      0.0508098       0.291494   -1.17063e-05    0.000470658
1             21     -0.0497919        0.29239    2.94858e-06     0.00050077
1             22      0.0506342       0.292223   -1.36709e-05    0.000477805
1             23      -0.049681       0.292162    3.24389e-06    0.000507703
1             24     -0.0504684       0.292991     9.3995e-06    0.000482804
1             25      0.0507879       0.291917   -4.76934e-06    0.000483805
1             26     -0.0502043        0.29179    1.12722e-05    0.000478842
1             27       0.050468       0.291843    1.39056e-06    0.000488169
1             28      0.0508706       0.291415    5.31517e-06    0.000492396
1             29     -0.0506236       0.292312   -1.76282e-06    0.000482231
1             30      0.0516049       0.292134   -4.74911e-07    0.000489262
1             31     -0.0508976       0.291786   -2.94619e-06    0.000491188

2              0       0.917164      0.0506183      0.0130184      0.0180363
2              1      -0.926218       0.043641      0.0134416      0.0182343
2              2       0.961029      0.0384362      0.0168324      0.0194712
2              3      -0.924923      0.0458963      0.0129305      0.0178221
2              4      -0.912911      0.0536307       0.012705      0.0181297
2              5       0.917159      0.0507253      0.0127518      0.0177336
2              6      -0.926511      0.0448858       0.013186      0.0178213
2              7       0.917201      0.0508452      0.0126471      0.0179159
2              8        0.91125      0.0569176      0.0123227      0.0178979
2              9      -0.911994       0.054766      0.0126414      0.0181198
2             10       0.918305      0.0501477      0.0128878       0.018018
2             11      -0.913281      0.0530323      0.0122924      0.0176154
2             12      -0.916459        0.05191      0.0128203      0.0176265
2             13       0.916449      0.0517241      0.0126182      0.0176696
2             14      -0.925851      0.0440891      0.0130455      0.0178704
2             15       0.917552      0.0505696      0.0126813      0.0179249
2             16      0.0539775       0.293488    1.82275e-06    0.000456365
2             17     -0.0544248       0.293399    8.81601e-06    0.000460822
2             18      0.0549111       0.293649    4.58218e-08    0.000460595
2             19     -0.0540456       0.293941   -1.89278e-06    0.000475629
2             20      -0.054305       0.293264   -5.73762e-06    0.000457046
2             21      0.0533298       0.294355    6.40952e-07    0.000476546
2             22     -0.0542275       0.294297   -4.49856e-06    0.000463408
2             23       0.052938       0.294172    8.70316e-07    0.000489804
2             24      0.0539605        0.29468    5.91432e-06    0.000466441
2             25     -0.0541602       0.293824   -7.30674e-06    0.000465041
2             26      0.0535248       0.293483    7.26722e-06    0.000469007
2             27     -0.0540892       0.293488    3.62094e-06    0.000461164
2             28      -0.054215        0.29342    3.72166e-06    0.000481593
2             29      0.0541886       0.294248    2.24246e-07    0.000475061
2             30     -0.0550504       0.293983   -7.11192e-07     0.00047571
2             31      0.0544703       0.293854   -5.19132e-06    0.000479097

3              0      -0.926421      0.0444675      0.0134039      0.0179045
3              1       0.918239      0.0502021      0.0132038      0.0178713
3              2      -0.924923      0.0458963      0.0129305      0.0178221
3              3       0.962177      0.0370527      0.0169748      0.0192192
3              4       0.917053      0.0509151      0.0129404      0.0179837
3              5      -0.913543      0.0539345      0.0128011       0.017834
3              6       0.915985      0.0518378      0.0126562      0.0179735
3              7      -0.926493      0.0450412      0.0132722      0.0178247
3              8      -0.913399      0.0542195      0.0125473      0.0178586
3              9       0.909688      0.0578789       0.012679      0.0178911
3             10      -0.912888      0.0556349      0.0127537      0.0179113
3             11       0.916706      0.0517345      0.0128214      0.0175561
3             12       0.920196      0.0489618      0.0128663      0.0177866
3             13        -0.9123      0.0547731      0.0122851      0.0175382
3             14       0.917271      0.0509654      0.0125843      0.0176608
3             15      -0.926319      0.0440115       0.013297      0.0178522
3             16     -0.0525299       0.292328     5.1656e-06    0.000468922
3             17      0.0530894       0.291696    2.82721e-06    0.000477333
3             18     -0.0537144         0.2922    1.66827e-06    0.000471001
3             19      0.0528754       0.292789     1.8939e-06    0.000462853
3             20      0.0530187       0.291895   -8.73305e-06    0.000463546
3             21     -0.0520552       0.292746   -9.61922e-07    0.000490776
3             22      0.0526215       0.292597   -2.42647e-08    0.000465012
3             23     -0.0521285       0.292605    8.19114e-06    0.000487436
3             24     -0.0528954       0.292967    5.46521e-06    0.000465039
3             25      0.0530078       0.292461   -2.39797e-06    0.000471813
3             26     -0.0520458       0.292129    5.84181e-06    0.000466039
3             27      0.0525789        0.29231    3.91456e-06    0.000481381
3             28      0.0530077       0.291487    5.45337e-06    0.000481554
3             29     -0.0526423       0.292911   -2.25766e-06    0.000472642
3             30      0.0538913       0.292267   -2.93733e-06    0.000466341
3             31     -0.0530105       0.292475   -6.08275e-06     0.00047604

4              0      -0.924258      0.0452624      0.0136435      0.0184435
4              1       0.918665      0.0494103      0.0135489      0.0186645
4              2      -0.912911      0.0536307       0.012705      0.0181297
4              3       0.917053      0.0509151      0.0129404      0.0179837
4              4         0.9611      0.0377928      0.0175741      0.0197888
4              5      -0.925899      0.0434814      0.0136255      0.0180855
4              6       0.915863      0.0516458      0.0128019      0.0181661
4              7      -0.924588      0.0448073      0.0132537      0.0182883
4              8      -0.926154      0.0437409      0.0136521      0.0183716
4              9       0.917028      0.0492006      0.0134317      0.0179027
4             10       -0.91318      0.0551551      0.0130939      0.0182622
4             11       0.917228      0.0507911      0.0130562      0.0180284
4             12       0.919004      0.0492942      0.0131484      0.0182589
4             13      -0.912825      0.0545179      0.0127376      0.0180316
4             14        0.91146      0.0562879      0.0125758      0.0177829
4             15      -0.913474      0.0541376      0.0128028       0.017942
4             16     -0.0495631       0.290588    5.94398e-06    0.000476761
4             17      0.0498714       0.290224    1.35093e-06    0.000483055
4             18     -0.0506641       0.290438    4.50406e-08    0.000475036
4             19      0.0496319       0.290684   -6.58631e-06    0.000481411
4             20      0.0501242       0.290073   -5.97106e-06    0.000467548
4             21     -0.0488848       0.291059   -1.77061e-06    0.000493263
4             22      0.0495317        0.29076   -6.37338e-06    0.000475882
4             23     -0.0488642       0.290561    1.06572e-06    0.000484549
4             24     -0.0493933         0.2914    4.82923e-06    0.000485701
4             25      0.0498648        0.29065   -1.03896e-05    0.000475204
4             26     -0.0488447       0.290112    1.31707e-05    0.000477491
4             27      0.0496837       0.290511    4.45905e-06    0.000479549
4             28      0.0497149       0.289758    5.68751e-06    0.000492276
4             29     -0.0496383        0.29083    4.85643e-07    0.000477974
4             30      0.0505355       0.290581   -1.48506e-06    0.000483127
4             31      -0.050212        0.29049   -7.78131e-06     0.00050107

5              0       0.917233      0.0507658       0.013182      0.0178563
5              1        -0.9269      0.0440077      0.0138177      0.0183092
5              2       0.917159      0.0507253      0.0127518      0.0177336
5              3      -0.913543      0.0539345      0.0128011       0.017834
5              4      -0.925899      0.0434814      0.0136255      0.0180855
5              5       0.962253      0.0370399      0.0171194      0.0189275
5              6      -0.925463      0.0455472      0.0133943       0.017757
5              7       0.916332      0.0511408      0.0128252      0.0180514
5              8       0.918721      0.0508025      0.0131876      0.0177781
5              9      -0.925509      0.0440033       0.013628      0.0180855
5             10       0.918574      0.0513792      0.0133388      0.0179376
5             11      -0.914198        0.05297      0.0128027      0.0177878
5             12      -0.917973      0.0519417      0.0131998      0.0176575
5             13        0.91784      0.0512244      0.0127586       0.017715
5             14      -0.914519      0.0538592      0.0126685        0.01781
5             15       0.912395       0.054938      0.0128588       0.017663
5             16      0.0484138       0.290341     2.3688e-06     0.00046621
5             17     -0.0488605        0.28986     2.7044e-06    0.000469029
5             18      0.0494562       0.290324   -4.32983e-06    0.000475033
5             19     -0.0484312       0.290396   -2.66943e-07    0.000464224
5             20     -0.0485332       0.290065   -8.70019e-06    0.000466043
5             21      0.0477815       0.290577     -4.897e-06    0.000485791
5             22     -0.0484758       0.291176   -5.21528e-06    0.000468534
5             23      0.0475726       0.290556    3.53826e-06    0.000495516
5             24      0.0482486       0.291541    8.13262e-06    0.000463916
5             25     -0.0484223        0.29065   -6.46314e-06    0.000476553
5             26      0.0480428       0.289963    7.50932e-06     0.00046716
5             27     -0.0485793       0.290472    7.80679e-06    0.000479493
5             28     -0.0484762       0.290066    4.36302e-06    0.000488647
5             29      0.0484627       0.290661    8.37543e-07    0.000468258
5             30     -0.0493182       0.290459    8.59093e-08    0.000473469
5             31      0.0487476       0.290491   -3.20111e-06    0.000481518

6              0      -0.912254      0.0551287      0.0126107       0.018068
6              1        0.91844      0.0499323      0.0131135      0.0181588
6              2      -0.926511      0.0448858       0.013186      0.0178213
6              3       0.915985      0.0518378      0.0126562      0.0179735
6              4       0.915863      0.0516458      0.0128019      0.0181661
6              5      -0.925463      0.0455472      0.0133943       0.017757
6              6       0.961983      0.0371222      0.0170297       0.019167
6              7      -0.925132      0.0452302      0.0130901      0.0181421
6              8      -0.912697      0.0560626      0.0126808      0.0179575
6              9       0.915468      0.0514351      0.0129178      0.0180489
6             10      -0.925161      0.0439088       0.013441      0.0181325
6             11       0.917192      0.0512621      0.0126421      0.0178745
6             12       0.914014      0.0540299      0.0127401      0.0178752
6             13      -0.912191      0.0555774       0.012437      0.0178382
6             14        0.91733      0.0510602      0.0127063      0.0178146
6             15      -0.913368      0.0538014       0.012786      0.0177481
6             16     -0.0520583       0.293075    4.01846e-06    0.000466068
6             17      0.0527001       0.292305    4.19548e-06    0.000477576
6             18     -0.0531402       0.292921    7.70969e-06    0.000464018
6             19      0.0524114       0.293243    2.42821e-06    0.000479699
6             20      0.0524035       0.292523   -8.95554e-06    0.000461899
6             21     -0.0513777       0.293308   -7.07227e-06    0.000499022
6             22      0.0522493       0.293725     1.2104e-06    0.000465141
6             23     -0.0512789       0.293213    -8.9277e-08    0.000486353
6             24     -0.0522714       0.293782    7.79635e-06    0.000457776
6             25      0.0524985       0.292836   -2.47978e-06    0.000480206
6             26     -0.0517119        0.29257    1.36603e-05    0.000460799
6             27       0.052369       0.292734    8.96049e-07      0.0004781
6             28      0.0523606       0.292512    5.05977e-06    0.000471319
6             29     -0.0524213        0.29329   -1.44112e-06    0.000480111
6             30      0.0531621       0.292904   -1.49945e-06    0.000461054
6             31     -0.0526546       0.292858   -5.47376e-06    0.000480037

7              0       0.917045      0.0521521      0.0129881      0.0180344
7              1      -0.915451       0.052733      0.0131349      0.0184262
7              2       0.917201      0.0508452      0.0126471      0.0179159
7              3      -0.926493      0.0450412      0.0132722      0.0178247
7              4      -0.924588      0.0448073      0.0132537      0.0182883
7              5       0.916332      0.0511408      0.0128252      0.0180514
7              6      -0.925132      0.0452302      0.0130901      0.0181421
7              7       0.961821      0.0375746      0.0172227      0.0190946
7              8       0.916677       0.052255      0.0128301       0.018115
7              9      -0.912152      0.0556864      0.0127544       0.018227
7             10       0.916796      0.0524966      0.0130881      0.0182616
7             11       -0.92582      0.0447037      0.0132065       0.017896
7             12      -0.916053      0.0526969      0.0128858      0.0180041
7             13       0.910634      0.0562759      0.0122627      0.0178033
7             14       -0.91386      0.0540804      0.0126356      0.0178907
7             15       0.917724      0.0514244      0.0130401      0.0178473
7             16      0.0529823       0.293256   -1.40403e-06    0.000474295
7             17     -0.0536046       0.292755    1.68237e-06    0.000472543
7             18      0.0542548       0.293155    9.08522e-07    0.000473447
7             19     -0.0533782       0.293374    1.06497e-06    0.000459731
7             20     -0.0534923        0.29262   -1.07214e-05    0.000474352
7             21      0.0523117       0.293523    -5.7888e-06    0.000489577
7             22     -0.0531411       0.293584   -2.82798e-06    0.000470433
7             23      0.0524808       0.293514   -1.32926e-06    0.000486607
7             24      0.0531832       0.293668    4.99071e-06    0.000464928
7             25     -0.0535493       0.293237   -7.85533e-06    0.000472311
7             26      0.0526401       0.292723    7.97989e-06    0.000465771
7             27     -0.0529872       0.293131    5.37832e-06    0.000481367
7             28     -0.0534821       0.292642    2.31741e-06    0.000477061
7             29      0.0532207       0.293523   -5.94713e-06    0.000483306
7             30     -0.0540846       0.293212    1.63623e-07    0.000475053
7             31      0.0537369       0.293125   -5.59199e-06     0.00049145

8              0       0.915797      0.0524497      0.0131064      0.0180161
8              1      -0.916385      0.0520251      0.0133144      0.0183951
8              2        0.91125      0.0569176      0.0123227      0.0178979
8              3      -0.913399      0.0542195      0.0125473      0.0178586
8              4      -0.926154      0.0437409      0.0136521      0.0183716
8              5       0.918721      0.0508025      0.0131876      0.0177781
8              6      -0.912697      0.0560626      0.0126808      0.0179575
8              7       0.916677       0.052255      0.0128301       0.018115
8              8        0.96265      0.0368784      0.0172047      0.0194209
8              9        -0.9262      0.0430689      0.0134589      0.0181406
8             10       0.917735      0.0517858      0.0131107      0.0182122
8             11      -0.925993      0.0451085      0.0132034      0.0178576
8             12      -0.927808      0.0439751      0.0132783      0.0180687
8             13       0.918234      0.0498878      0.0128778      0.0180188
8             14      -0.913244      0.0557225      0.0125227      0.0177674
8             15         0.9168      0.0534633      0.0128305      0.0178916
8             16      0.0482361       0.292797    4.28214e-06    0.000462345
8             17     -0.0485576       0.292512    1.16832e-05    0.000476547
8             18      0.0492654       0.292817   -1.81167e-06    0.000466503
8             19     -0.0481531       0.293001    7.97667e-07    0.000473594
8             20     -0.0487679       0.292199   -9.57269e-06    0.000463974
8             21      0.0473236       0.293369   -3.78997e-06    0.000483501
8             22     -0.0477853       0.293458    -8.1489e-06    0.000465665
8             23      0.0471441       0.292781    7.01664e-07    0.000483104
8             24      0.0479716       0.293763    8.31936e-06    0.000471516
8             25     -0.0484077       0.293171   -8.61264e-06    0.000478151
8             26      0.0474566       0.292644    1.43618e-05    0.000464731
8             27     -0.0483736       0.292984    7.26012e-06    0.000485456
8             28     -0.0482349        0.29238    5.22928e-06    0.000486319
8             29      0.0481303       0.293456    1.09251e-07     0.00048245
8             30     -0.0489587       0.292852   -1.77865e-06    0.000480503
8             31      0.0486551       0.292909   -5.45067e-06    0.000479996

9              0      -0.911492      0.0546262      0.0132042      0.0179053
9              1       0.917586      0.0499335      0.0134366      0.0184787
9              2      -0.911994       0.054766      0.0126414      0.0181198
9              3       0.909688      0.0578789       0.012679      0.0178911
9              4       0.917028      0.0492006      0.0134317      0.0179027
9              5      -0.925509      0.0440033       0.013628      0.0180855
9              6       0.915468      0.0514351      0.0129178      0.0180489
9              7      -0.912152      0.0556864      0.0127544       0.018227
9              8        -0.9262      0.0430689      0.0134589      0.0181406
9              9        0.96037      0.0376413      0.0174358      0.0196242
9             10      -0.926009      0.0429742      0.0136398      0.0183418
9             11       0.916941      0.0502211      0.0130312      0.0177624
9             12       0.918629      0.0497113      0.0131781      0.0179934
9             13      -0.925503      0.0439781      0.0133574      0.0180873
9             14       0.916871      0.0504683      0.0128737      0.0180984
9             15      -0.912999      0.0530569      0.0129724      0.0179201
9             16     -0.0476468       0.292181    3.94724e-06    0.000470612
9             17      0.0481751       0.291303    1.24103e-05    0.000475692
9             18     -0.0489994       0.291807   -7.06456e-06    0.000471271
9             19      0.0478279       0.292008    3.29274e-06    0.000467225
9             20       0.048035       0.291848   -9.77536e-06    0.000473326
9             21     -0.0470256       0.292388   -4.55022e-06    0.000478768
9             22      0.0478182       0.292562   -3.62549e-06    0.000468166
9             23     -0.0470138       0.292362    5.81751e-06    0.000488114
9             24     -0.0476746       0.292928    3.99086e-06    0.000470812
9             25      0.0478805        0.29219   -6.68837e-06    0.000478985
9             26     -0.0473454       0.291554    6.33011e-06    0.000472837
9             27      0.0480593        0.29202     3.2853e-06    0.000490803
9             28      0.0479671       0.291705    3.67032e-06    0.000482273
9             29     -0.0477006       0.292285    -3.5414e-07    0.000479391
9             30      0.0488966       0.292103   -8.06992e-06    0.000483908
9             31     -0.0481846       0.292025   -1.03644e-05    0.000475196

10              0        0.91037      0.0566214      0.0129558      0.0183089
10              1       -0.91572      0.0527248      0.0133302      0.0185508
10              2       0.918305      0.0501477      0.0128878       0.018018
10              3      -0.912888      0.0556349      0.0127537      0.0179113
10              4       -0.91318      0.0551551      0.0130939      0.0182622
10              5       0.918574      0.0513792      0.0133388      0.0179376
10              6      -0.925161      0.0439088       0.013441      0.0181325
10              7       0.916796      0.0524966      0.0130881      0.0182616
10              8       0.917735      0.0517858      0.0131107      0.0182122
10              9      -0.926009      0.0429742      0.0136398      0.0183418
10             10       0.961594       0.037445      0.0174392      0.0198266
10             11      -0.926348      0.0442751      0.0134336      0.0181485
10             12      -0.915921      0.0534346       0.012904      0.0181403
10             13       0.918703      0.0498486      0.0128057      0.0180945
10             14      -0.927403      0.0428606      0.0133508      0.0182566
10             15        0.91799      0.0520739      0.0130173      0.0182012
10             16      0.0506673       0.292936    3.42809e-06    0.000478301
10             17     -0.0512953       0.292133    8.38991e-06    0.000480961
10             18      0.0518796        0.29276   -1.76297e-06    0.000482628
10             19      -0.050647       0.292885   -1.28876e-06    0.000483999
10             20     -0.0508961       0.292695   -1.06506e-05     0.00047047
10             21      0.0501698       0.293459   -7.40272e-06    0.000491139
10             22     -0.0507954        0.29348   -4.31774e-06    0.000473299
10             23       0.050042       0.292912    6.92747e-06    0.000496276
10             24      0.0508298       0.293695    5.89803e-06    0.000465013
10             25     -0.0509853       0.292895   -5.86121e-06    0.000489876
10             26      0.0504495       0.292143     1.0856e-05    0.000456419
10             27     -0.0510146       0.292546   -1.97633e-06    0.000472539
10             28     -0.0509914       0.292106    6.14849e-06    0.000476959
10             29      0.0508794       0.293107    2.53647e-06    0.000477392
10             30     -0.0519689       0.292729    3.13874e-06    0.000474049
10             31      0.0510577       0.293105   -4.33437e-06    0.000485423

11              0      -0.912578      0.0549833      0.0129198      0.0178281
11              1       0.913443      0.0545362      0.0128931      0.0180294
11              2      -0.913281      0.0530323      0.0122924      0.0176154
11              3       0.916706      0.0517345      0.0128214      0.0175561
11              4       0.917228      0.0507911      0.0130562      0.0180284
11              5      -0.914198        0.05297      0.0128027      0.0177878
11              6       0.917192      0.0512621      0.0126421      0.0178745
11              7       -0.92582      0.0447037      0.0132065       0.017896
11              8      -0.925993      0.0451085      0.0132034      0.0178576
11              9       0.916941      0.0502211      0.0130312      0.0177624
11             10      -0.926348      0.0442751      0.0134336      0.0181485
11             11       0.962004      0.0371237      0.0169046      0.0188722
11             12       0.919539       0.050111      0.0129277      0.0177622
11             13      -0.914592      0.0524688      0.0125168      0.0174947
11             14       0.918187      0.0499259      0.0126701      0.0176821
11             15      -0.925664      0.0449369      0.0132549      0.0175366
11             16     -0.0518587       0.294665    7.88652e-06    0.000465851
11             17      0.0524785       0.294169    6.02921e-06    0.000468815
11             18     -0.0530204       0.294597   -5.66627e-06    0.000462106
11             19      0.0519428       0.294611    1.39725e-06     0.00046353
11             20      0.0523041       0.294124   -1.52056e-05     0.00046492
11             21     -0.0511832       0.294974   -2.25178e-06    0.000480652
11             22      0.0517378       0.295003   -1.69631e-06    0.000474608
11             23     -0.0511641       0.294763    5.62255e-06    0.000486039
11             24     -0.0517909       0.295227    3.93452e-06     0.00046493
11             25      0.0521782       0.294738   -4.13843e-06    0.000477069
11             26     -0.0515039       0.294056    1.31248e-05    0.000455182
11             27      0.0521739       0.294642    -2.0046e-06    0.000475217
11             28      0.0521098       0.293993    3.90478e-06    0.000472512
11             29     -0.0520044       0.295083    1.99873e-06    0.000482417
11             30      0.0528161       0.294782   -1.90608e-06     0.00046561
11             31     -0.0524842        0.29471   -4.96663e-06    0.000480131

12              0      -0.926707      0.0438572       0.013544      0.0179506
12              1       0.920984      0.0485737      0.0135587      0.0181026
12              2      -0.916459        0.05191      0.0128203      0.0176265
12              3       0.920196      0.0489618      0.0128663      0.0177866
12              4       0.919004      0.0492942      0.0131484      0.0182589
12              5      -0.917973      0.0519417      0.0131998      0.0176575
12              6       0.914014      0.0540299      0.0127401      0.0178752
12              7      -0.916053      0.0526969      0.0128858      0.0180041
12              8      -0.927808      0.0439751      0.0132783      0.0180687
12              9       0.918629      0.0497113      0.0131781      0.0179934
12             10      -0.915921      0.0534346       0.012904      0.0181403
12             11       0.919539       0.050111      0.0129277      0.0177622
12             12       0.962983      0.0363273      0.0170048      0.0191958
12             13      -0.926261      0.0445582      0.0132995      0.0178113
12             14       0.919681      0.0510777      0.0127333      0.0177159
12             15      -0.927978      0.0422726      0.0131892      0.0178783
12             16      -0.048568       0.292068    1.16933e-06    0.000468474
12             17      0.0490016       0.291753    6.45507e-06    0.000471373
12             18      -0.049786       0.291936   -7.85232e-06    0.000464954
12             19      0.0485449       0.292398    3.81592e-06    0.000463552
12             20      0.0491933       0.291552   -7.52866e-06    0.000467929
12             21     -0.0479749         0.2926   -2.88047e-06    0.000476435
12             22      0.0485528       0.292633   -2.58361e-06    0.000459815
12             23     -0.0477096        0.29253    1.26602e-05     0.00049884
12             24     -0.0485669       0.293037    9.33106e-06    0.000466233
12             25      0.0487688       0.292481   -4.85378e-06    0.000467617
12             26     -0.0482677       0.291883    1.11255e-05    0.000456327
12             27       0.048657       0.292478   -7.44907e-07     0.00047449
12             28      0.0486455       0.291685    7.78406e-06    0.000477578
12             29     -0.0484266       0.292908   -1.30098e-06    0.000477844
12             30        0.04925       0.292459   -4.98031e-06    0.000472504
12             31     -0.0492611         0.2925    -4.2462e-06    0.000480203

13              0       0.915651      0.0523051      0.0129666      0.0178491
13              1      -0.926625      0.0435742       0.013675      0.0180344
13              2       0.916449      0.0517241      0.0126182      0.0176696
13              3        -0.9123      0.0547731      0.0122851      0.0175382
13              4      -0.912825      0.0545179      0.0127376      0.0180316
13              5        0.91784      0.0512244      0.0127586       0.017715
13              6      -0.912191      0.0555774       0.012437      0.0178382
13              7       0.910634      0.0562759      0.0122627      0.0178033
13              8       0.918234      0.0498878      0.0128778      0.0180188
13              9      -0.925503      0.0439781      0.0133574      0.0180873
13             10       0.918703      0.0498486      0.0128057      0.0180945
13             11      -0.914592      0.0524688      0.0125168      0.0174947
13             12      -0.926261      0.0445582      0.0132995      0.0178113
13             13       0.961143      0.0374968      0.0170629      0.0188828
13             14       -0.92644      0.0452221      0.0129294      0.0177345
13             15       0.916703      0.0516499      0.0126029      0.0176003
13             16      0.0483279       0.293698    2.38413e-06    0.000468522
13             17      -0.048838       0.293137    9.10651e-06    0.000468182
13             18      0.0498216       0.293882   -1.02171e-06    0.000467913
13             19     -0.0484023       0.293879    5.69635e-06    0.000470686
13             20     -0.0490864       0.293303   -9.91766e-06     0.00046666
13             21      0.0480114       0.294281   -1.92528e-06    0.000488524
13             22     -0.0486541       0.294269   -6.11306e-06     0.00046041
13             23      0.0476415       0.294278    4.69189e-06    0.000483791
13             24      0.0484316       0.294897    8.23461e-06     0.00046053
13             25     -0.0486231       0.294015   -2.58511e-06    0.000476744
13             26      0.0481888       0.293565    1.00664e-05    0.000463424
13             27     -0.0486282       0.293965   -5.88657e-07    0.000483126
13             28     -0.0487175       0.293471      5.887e-06     0.00047774
13             29      0.0486189       0.294183    3.09571e-06    0.000480065
13             30     -0.0495584       0.294251   -5.79217e-06    0.000471044
13             31      0.0488428        0.29395   -2.00497e-06     0.00046883

14              0      -0.913563      0.0543855       0.012805      0.0176887
14              1       0.919198      0.0502164      0.0130613       0.017994
14              2      -0.925851      0.0440891      0.0130455      0.0178704
14              3       0.917271      0.0509654      0.0125843      0.0176608
14              4        0.91146      0.0562879      0.0125758      0.0177829
14              5      -0.914519      0.0538592      0.0126685        0.01781
14              6        0.91733      0.0510602      0.0127063      0.0178146
14              7       -0.91386      0.0540804      0.0126356      0.0178907
14              8      -0.913244      0.0557225      0.0125227      0.0177674
14              9       0.916871      0.0504683      0.0128737      0.0180984
14             10      -0.927403      0.0428606      0.0133508      0.0182566
14             11       0.918187      0.0499259      0.0126701      0.0176821
14             12       0.919681      0.0510777      0.0127333      0.0177159
14             13       -0.92644      0.0452221      0.0129294      0.0177345
14             14       0.962388      0.0366572      0.0167683      0.0190258
14             15      -0.927236      0.0428443      0.0130435      0.0179195
14             16     -0.0517965       0.293536     1.9877e-06    0.000462804
14             17      0.0522708        0.29335    1.24077e-05    0.000460151
14             18     -0.0531406       0.293657   -4.34954e-06    0.000460653
14             19      0.0517974       0.293951   -1.61427e-06    0.000468196
14             20      0.0522681       0.293366   -9.64037e-06    0.000464492
14             21     -0.0514865       0.294327   -6.44123e-06    0.000474485
14             22      0.0521302       0.294499   -1.07555e-06    0.000466997
14             23     -0.0511225       0.294102    2.75995e-06    0.000493673
14             24     -0.0517419       0.294622    4.66903e-06    0.000469596
14             25      0.0522689       0.293925   -6.79336e-06    0.000469287
14             26     -0.0513227       0.293432    9.94122e-06    0.000462619
14             27      0.0519157       0.293605    4.80709e-07    0.000471007
14             28      0.0520708       0.293176    1.59158e-06    0.000469598
14             29     -0.0520832       0.294394    1.87739e-06    0.000474632
14             30      0.0529484       0.294196   -3.21924e-06    0.000468273
14             31     -0.0524345       0.294073   -4.19951e-06    0.000479731

15              0       0.917478      0.0502688      0.0131164      0.0179497
15              1      -0.914232      0.0532384      0.0131793      0.0179652
15              2       0.917552      0.0505696      0.0126813      0.0179249
15              3      -0.926319      0.0440115       0.013297      0.0178522
15              4      -0.913474      0.0541376      0.0128028       0.017942
15              5       0.912395       0.054938      0.0128588       0.017663
